Time,fms,EDA,individual,simulation,CSS
04-36-08,2,4.218,8,sea,High
04-36-09,2,4.14,8,sea,High
04-36-10,2,4.135,8,sea,High
04-36-11,2,4.173,8,sea,High
04-36-12,2,4.149,8,sea,High
04-36-13,2,4.106,8,sea,High
04-36-14,2,4.078,8,sea,High
04-36-15,2,4.061,8,sea,High
04-36-16,2,4.061,8,sea,High
04-36-17,2,4.183,8,sea,High
04-36-18,2,4.347,8,sea,High
04-36-19,2,4.288,8,sea,High
04-36-20,2,4.487,8,sea,High
04-36-21,2,4.955,8,sea,High
04-36-22,2,4.938,8,sea,High
04-36-23,2,4.628,8,sea,High
04-36-24,2,4.443,8,sea,High
04-36-25,2,4.349,8,sea,High
04-36-26,2,4.292,8,sea,High
04-36-27,2,4.263,8,sea,High
04-36-28,2,4.234,8,sea,High
04-36-29,2,4.216,8,sea,High
04-36-30,2,4.23,8,sea,High
04-36-31,2,4.231,8,sea,High
04-36-32,2,4.212,8,sea,High
04-36-33,2,4.188,8,sea,High
04-36-34,2,4.163,8,sea,High
04-36-35,2,4.146,8,sea,High
04-36-36,2,4.141,8,sea,High
04-36-37,2,4.132,8,sea,High
