Time,fms,HR,individual,simulation
12-35-11,0,94.570,7,room
12-35-12,0,94.580,7,room
12-35-13,0,94.600,7,room
12-35-14,0,94.600,7,room
12-35-15,0,94.470,7,room
12-35-16,0,94.300,7,room
12-35-17,0,94.130,7,room
12-35-18,0,93.930,7,room
12-35-19,0,93.750,7,room
12-35-20,0,93.580,7,room
12-35-21,0,93.400,7,room
12-35-22,0,93.270,7,room
12-35-23,0,93.130,7,room
12-35-24,0,93.050,7,room
12-35-25,0,92.980,7,room
12-35-26,0,92.930,7,room
12-35-27,0,92.920,7,room
12-35-28,0,92.850,7,room
12-35-29,0,92.770,7,room
12-35-30,0,92.620,7,room
12-35-31,0,92.450,7,room
12-35-32,0,92.300,7,room
12-35-33,0,92.150,7,room
12-35-34,0,91.980,7,room
12-35-35,0,91.820,7,room
12-35-36,0,91.670,7,room
12-35-37,0,91.550,7,room
12-35-38,0,91.470,7,room
12-35-39,0,91.370,7,room
12-35-40,0,91.270,7,room
