Time,fms,EDA,individual,simulation,CSS
11-52-00,0,3.496,9,beach,Low
11-52-01,0,3.496,9,beach,Low
11-52-02,0,3.493,9,beach,Low
11-52-03,0,3.518,9,beach,Low
11-52-04,0,3.52,9,beach,Low
11-52-05,0,3.508,9,beach,Low
11-52-06,0,3.477,9,beach,Low
11-52-07,0,3.473,9,beach,Low
11-52-08,0,3.486,9,beach,Low
11-52-09,0,3.458,9,beach,Low
11-52-10,0,3.433,9,beach,Low
11-52-11,0,3.427,9,beach,Low
11-52-12,0,3.465,9,beach,Low
11-52-13,0,3.471,9,beach,Low
11-52-14,0,3.445,9,beach,Low
11-52-15,0,3.444,9,beach,Low
11-52-16,0,3.467,9,beach,Low
11-52-17,0,3.472,9,beach,Low
11-52-18,0,3.468,9,beach,Low
11-52-19,0,3.448,9,beach,Low
11-52-20,0,3.431,9,beach,Low
11-52-21,0,3.424,9,beach,Low
11-52-22,0,3.419,9,beach,Low
11-52-23,0,3.432,9,beach,Low
11-52-24,0,3.445,9,beach,Low
11-52-25,0,3.441,9,beach,Low
11-52-26,0,3.435,9,beach,Low
11-52-27,0,3.392,9,beach,Low
11-52-28,0,3.369,9,beach,Low
11-52-29,0,3.372,9,beach,Low
