Time,fms,EDA,individual,simulation,CSS
11-48-16,0,4.952,9,beach,Low
11-48-17,0,4.834,9,beach,Low
11-48-18,0,4.657,9,beach,Low
11-48-19,0,4.572,9,beach,Low
11-48-20,0,4.531,9,beach,Low
11-48-21,0,4.465,9,beach,Low
11-48-22,0,4.395,9,beach,Low
11-48-23,0,4.451,9,beach,Low
11-48-24,0,4.535,9,beach,Low
11-48-25,0,4.969,9,beach,Low
11-48-26,0,5.169,9,beach,Low
11-48-27,0,4.795,9,beach,Low
11-48-28,0,4.701,9,beach,Low
11-48-29,0,4.605,9,beach,Low
11-48-30,0,4.586,9,beach,Low
11-48-31,0,4.597,9,beach,Low
11-48-32,0,4.643,9,beach,Low
11-48-33,0,4.779,9,beach,Low
11-48-34,0,4.786,9,beach,Low
11-48-35,0,4.647,9,beach,Low
11-48-36,0,4.616,9,beach,Low
11-48-37,0,4.556,9,beach,Low
11-48-38,0,4.705,9,beach,Low
11-48-39,0,4.835,9,beach,Low
11-48-40,0,4.731,9,beach,Low
11-48-41,0,4.626,9,beach,Low
11-48-42,0,4.64,9,beach,Low
11-48-43,0,4.586,9,beach,Low
11-48-44,0,4.91,9,beach,Low
11-48-45,0,5.179,9,beach,Low
