Time,fms,HR,individual,simulation
05-03-39,0,92.900,14,beach
05-03-40,0,92.570,14,beach
05-03-41,0,92.200,14,beach
05-03-42,0,91.780,14,beach
05-03-43,0,91.380,14,beach
05-03-44,0,91.020,14,beach
05-03-45,0,90.650,14,beach
05-03-46,0,90.280,14,beach
05-03-47,0,89.930,14,beach
05-03-48,0,89.550,14,beach
05-03-49,0,89.150,14,beach
05-03-50,0,88.750,14,beach
05-03-51,0,88.370,14,beach
05-03-52,0,87.930,14,beach
05-03-53,0,87.500,14,beach
05-03-54,0,87.070,14,beach
05-03-55,0,86.670,14,beach
05-03-56,0,86.270,14,beach
05-03-57,0,85.880,14,beach
05-03-58,0,85.570,14,beach
05-03-59,0,85.270,14,beach
05-04-00,0,85.070,14,beach
05-04-01,0,84.820,14,beach
05-04-02,0,84.320,14,beach
05-04-03,0,83.780,14,beach
05-04-04,0,83.250,14,beach
05-04-05,0,82.700,14,beach
05-04-06,0,82.070,14,beach
05-04-07,0,81.530,14,beach
05-04-08,0,81.180,14,beach
