Time,fms,HR,individual,simulation
04-38-48,2,99.020,8,sea
04-38-49,2,99.130,8,sea
04-38-50,2,99.250,8,sea
04-38-51,2,99.370,8,sea
04-38-52,2,99.470,8,sea
04-38-53,2,99.550,8,sea
04-38-54,2,99.630,8,sea
04-38-55,2,99.680,8,sea
04-38-56,2,99.730,8,sea
04-38-57,2,99.770,8,sea
04-38-58,2,99.780,8,sea
04-38-59,2,99.800,8,sea
04-39-00,2,99.820,8,sea
04-39-01,2,99.850,8,sea
04-39-02,2,99.870,8,sea
04-39-03,2,99.900,8,sea
04-39-04,2,99.930,8,sea
04-39-05,2,99.970,8,sea
04-39-06,2,100.000,8,sea
04-39-07,2,100.030,8,sea
04-39-08,2,100.070,8,sea
04-39-09,2,100.100,8,sea
04-39-10,2,100.170,8,sea
04-39-11,2,100.220,8,sea
04-39-12,2,100.250,8,sea
04-39-13,2,100.280,8,sea
04-39-14,2,100.320,8,sea
04-39-15,2,100.350,8,sea
04-39-16,2,100.370,8,sea
04-39-17,2,100.380,8,sea
