Time,fms,HR,individual,simulation
04-36-08,2,97.400,8,sea
04-36-09,2,97.450,8,sea
04-36-10,2,97.520,8,sea
04-36-11,2,97.580,8,sea
04-36-12,2,97.650,8,sea
04-36-13,2,97.720,8,sea
04-36-14,2,97.780,8,sea
04-36-15,2,97.830,8,sea
04-36-16,2,97.900,8,sea
04-36-17,2,97.950,8,sea
04-36-18,2,98.000,8,sea
04-36-19,2,98.050,8,sea
04-36-20,2,98.100,8,sea
04-36-21,2,98.150,8,sea
04-36-22,2,98.200,8,sea
04-36-23,2,98.230,8,sea
04-36-24,2,98.270,8,sea
04-36-25,2,98.300,8,sea
04-36-26,2,98.320,8,sea
04-36-27,2,98.330,8,sea
04-36-28,2,98.350,8,sea
04-36-29,2,98.370,8,sea
04-36-30,2,98.380,8,sea
04-36-31,2,98.400,8,sea
04-36-32,2,98.420,8,sea
04-36-33,2,98.430,8,sea
04-36-34,2,98.450,8,sea
04-36-35,2,98.450,8,sea
04-36-36,2,98.470,8,sea
04-36-37,2,98.480,8,sea
