Time,fms,HR,individual,simulation
05-00-40,5,98.130,3,sea
05-00-41,5,97.980,3,sea
05-00-42,5,97.800,3,sea
05-00-43,5,97.600,3,sea
05-00-44,5,97.380,3,sea
05-00-45,5,97.150,3,sea
05-00-46,5,96.970,3,sea
05-00-47,5,96.700,3,sea
05-00-48,5,96.430,3,sea
05-00-49,5,96.180,3,sea
05-00-50,5,95.950,3,sea
05-00-51,5,95.750,3,sea
05-00-52,5,95.520,3,sea
05-00-53,5,95.270,3,sea
05-00-54,5,95.020,3,sea
05-00-55,5,94.780,3,sea
05-00-56,5,94.570,3,sea
05-00-57,5,94.370,3,sea
05-00-58,5,94.170,3,sea
05-00-59,5,93.980,3,sea
05-01-00,5,93.700,3,sea
05-01-01,5,93.630,3,sea
05-01-02,5,93.580,3,sea
05-01-03,5,93.580,3,sea
05-01-04,5,93.630,3,sea
05-01-05,5,93.720,3,sea
05-01-06,5,93.830,3,sea
05-01-07,5,93.950,3,sea
05-01-08,5,94.100,3,sea
05-01-09,5,94.250,3,sea
