Time,fms,HR,individual,simulation
04-16-38,8,96.280,3,roller
04-16-39,8,96.230,3,roller
04-16-40,8,96.150,3,roller
04-16-41,8,96.050,3,roller
04-16-42,8,95.950,3,roller
04-16-43,8,95.820,3,roller
04-16-44,8,95.680,3,roller
04-16-45,8,95.570,3,roller
04-16-46,8,95.470,3,roller
04-16-47,8,95.400,3,roller
04-16-48,8,95.350,3,roller
04-16-49,8,95.300,3,roller
04-16-50,8,95.250,3,roller
04-16-51,8,95.200,3,roller
04-16-52,8,95.150,3,roller
04-16-53,8,95.100,3,roller
04-16-54,8,95.070,3,roller
04-16-55,8,95.030,3,roller
04-16-56,8,95.020,3,roller
04-16-57,8,95.000,3,roller
04-16-58,8,94.980,3,roller
04-16-59,8,94.970,3,roller
04-17-00,8,94.950,3,roller
04-17-01,8,94.930,3,roller
04-17-02,8,94.920,3,roller
04-17-03,8,94.900,3,roller
04-17-04,8,94.880,3,roller
04-17-05,8,94.880,3,roller
04-17-06,8,94.880,3,roller
04-17-07,8,94.880,3,roller
