Time,fms,HR,individual,simulation
04-15-02,6,95.600,3,roller
04-15-03,6,95.570,3,roller
04-15-04,6,95.550,3,roller
04-15-05,6,95.520,3,roller
04-15-06,6,95.500,3,roller
04-15-07,6,95.500,3,roller
04-15-08,6,95.500,3,roller
04-15-09,6,95.520,3,roller
04-15-10,6,95.550,3,roller
04-15-11,6,95.600,3,roller
04-15-12,6,95.670,3,roller
04-15-13,6,95.750,3,roller
04-15-14,6,95.830,3,roller
04-15-15,6,95.900,3,roller
04-15-16,6,95.970,3,roller
04-15-17,6,96.050,3,roller
04-15-18,6,96.120,3,roller
04-15-19,6,96.150,3,roller
04-15-20,6,96.180,3,roller
04-15-21,6,96.220,3,roller
04-15-22,6,96.230,3,roller
04-15-23,6,96.250,3,roller
04-15-24,6,96.250,3,roller
04-15-25,6,96.250,3,roller
04-15-26,6,96.270,3,roller
04-15-27,6,96.280,3,roller
04-15-28,6,96.300,3,roller
04-15-29,6,96.300,3,roller
04-15-30,6,96.300,3,roller
04-15-31,6,96.300,3,roller
