Time,fms,HR,individual,simulation
04-11-50,2,88.800,3,roller
04-11-51,2,88.900,3,roller
04-11-52,2,89.020,3,roller
04-11-53,2,89.180,3,roller
04-11-54,2,89.330,3,roller
04-11-55,2,89.530,3,roller
04-11-56,2,89.730,3,roller
04-11-57,2,89.950,3,roller
04-11-58,2,90.180,3,roller
04-11-59,2,90.430,3,roller
04-12-00,2,90.570,3,roller
04-12-01,2,90.730,3,roller
04-12-02,2,90.900,3,roller
04-12-03,2,91.050,3,roller
04-12-04,2,91.000,3,roller
04-12-05,2,90.900,3,roller
04-12-06,2,90.830,3,roller
04-12-07,2,90.780,3,roller
04-12-08,2,90.770,3,roller
04-12-09,2,90.750,3,roller
04-12-10,2,90.780,3,roller
04-12-11,2,90.830,3,roller
04-12-12,2,90.900,3,roller
04-12-13,2,90.980,3,roller
04-12-14,2,91.070,3,roller
04-12-15,2,91.120,3,roller
04-12-16,2,91.150,3,roller
04-12-17,2,91.180,3,roller
04-12-18,2,91.200,3,roller
04-12-19,2,91.220,3,roller
