Time,fms,EDA,individual,simulation
12-26-51,2,8.249,1,beach
12-26-52,2,8.267,1,beach
12-26-53,2,8.269,1,beach
12-26-54,2,8.256,1,beach
12-26-55,2,8.258,1,beach
12-26-56,2,8.244,1,beach
12-26-57,2,8.246,1,beach
12-26-58,2,8.238,1,beach
12-26-59,2,8.243,1,beach
12-27-00,2,8.252,1,beach
12-27-01,2,8.223,1,beach
12-27-02,2,8.225,1,beach
12-27-03,2,8.222,1,beach
12-27-04,2,8.208,1,beach
12-27-05,2,8.206,1,beach
12-27-06,2,8.206,1,beach
12-27-07,2,8.201,1,beach
12-27-08,2,8.206,1,beach
12-27-09,2,8.201,1,beach
12-27-10,2,8.200,1,beach
12-27-11,2,8.199,1,beach
12-27-12,2,8.194,1,beach
12-27-13,2,8.188,1,beach
12-27-14,2,8.189,1,beach
12-27-15,2,8.191,1,beach
12-27-16,2,8.192,1,beach
12-27-17,2,8.208,1,beach
12-27-18,2,8.196,1,beach
12-27-19,2,8.189,1,beach
12-27-20,2,8.224,1,beach
