Time,fms,EDA,individual,simulation
04-24-30,4,0.956,4,roller
04-24-31,4,0.990,4,roller
04-24-32,4,1.009,4,roller
04-24-33,4,0.990,4,roller
04-24-34,4,0.973,4,roller
04-24-35,4,0.966,4,roller
04-24-36,4,0.982,4,roller
04-24-37,4,1.028,4,roller
04-24-38,4,1.042,4,roller
04-24-39,4,1.032,4,roller
04-24-40,4,1.111,4,roller
04-24-41,4,1.196,4,roller
04-24-42,4,1.218,4,roller
04-24-43,4,1.226,4,roller
04-24-44,4,1.199,4,roller
04-24-45,4,1.169,4,roller
04-24-46,4,1.141,4,roller
04-24-47,4,1.122,4,roller
04-24-48,4,1.110,4,roller
04-24-49,4,1.087,4,roller
04-24-50,4,1.082,4,roller
04-24-51,4,1.089,4,roller
04-24-52,4,1.077,4,roller
04-24-53,4,1.068,4,roller
04-24-54,4,1.056,4,roller
04-24-55,4,1.049,4,roller
04-24-56,4,1.042,4,roller
04-24-57,4,1.044,4,roller
04-24-58,4,1.081,4,roller
04-24-59,4,1.096,4,roller
