Time,fms,EDA,individual,simulation
04-22-54,3,0.761,4,roller
04-22-55,3,0.785,4,roller
04-22-56,3,0.837,4,roller
04-22-57,3,0.873,4,roller
04-22-58,3,0.846,4,roller
04-22-59,3,0.823,4,roller
04-23-00,3,0.804,4,roller
04-23-01,3,0.792,4,roller
04-23-02,3,0.778,4,roller
04-23-03,3,0.782,4,roller
04-23-04,3,0.789,4,roller
04-23-05,3,0.789,4,roller
04-23-06,3,0.787,4,roller
04-23-07,3,0.783,4,roller
04-23-08,3,0.789,4,roller
04-23-09,3,0.788,4,roller
04-23-10,3,0.783,4,roller
04-23-11,3,0.782,4,roller
04-23-12,3,0.772,4,roller
04-23-13,3,0.772,4,roller
04-23-14,3,0.777,4,roller
04-23-15,3,0.778,4,roller
04-23-16,3,0.780,4,roller
04-23-17,3,0.780,4,roller
04-23-18,3,0.799,4,roller
04-23-19,3,0.800,4,roller
04-23-20,3,0.797,4,roller
04-23-21,3,0.785,4,roller
04-23-22,3,0.775,4,roller
04-23-23,3,0.776,4,roller
