Time,fms,HR,individual,simulation,CSS
11-47-12,0,70.93,9,beach,Low
11-47-13,0,70.98,9,beach,Low
11-47-14,0,71.03,9,beach,Low
11-47-15,0,71.18,9,beach,Low
11-47-16,0,71.32,9,beach,Low
11-47-17,0,71.42,9,beach,Low
11-47-18,0,71.52,9,beach,Low
11-47-19,0,71.62,9,beach,Low
11-47-20,0,71.73,9,beach,Low
11-47-21,0,71.87,9,beach,Low
11-47-22,0,72.02,9,beach,Low
11-47-23,0,72.18,9,beach,Low
11-47-24,0,72.4,9,beach,Low
11-47-25,0,72.6,9,beach,Low
11-47-26,0,72.8,9,beach,Low
11-47-27,0,72.98,9,beach,Low
11-47-28,0,73.17,9,beach,Low
11-47-29,0,73.32,9,beach,Low
11-47-30,0,73.45,9,beach,Low
11-47-31,0,73.62,9,beach,Low
11-47-32,0,73.78,9,beach,Low
11-47-33,0,73.93,9,beach,Low
11-47-34,0,74.1,9,beach,Low
11-47-35,0,74.27,9,beach,Low
11-47-36,0,74.43,9,beach,Low
11-47-37,0,74.58,9,beach,Low
11-47-38,0,74.73,9,beach,Low
11-47-39,0,74.9,9,beach,Low
11-47-40,0,75.07,9,beach,Low
11-47-41,0,75.17,9,beach,Low
