Time,fms,HR,individual,simulation
12-37-33,0,89.120,1,sea
12-37-34,0,89.170,1,sea
12-37-35,0,89.200,1,sea
12-37-36,0,89.220,1,sea
12-37-37,0,89.230,1,sea
12-37-38,0,89.230,1,sea
12-37-39,0,89.200,1,sea
12-37-40,0,89.180,1,sea
12-37-41,0,89.200,1,sea
12-37-42,0,89.200,1,sea
12-37-43,0,89.200,1,sea
12-37-44,0,89.220,1,sea
12-37-45,0,89.230,1,sea
12-37-46,0,89.250,1,sea
12-37-47,0,89.270,1,sea
12-37-48,0,89.280,1,sea
12-37-49,0,89.280,1,sea
12-37-50,0,89.180,1,sea
12-37-51,0,89.120,1,sea
12-37-52,0,89.120,1,sea
12-37-53,0,89.100,1,sea
12-37-54,0,89.100,1,sea
12-37-55,0,89.080,1,sea
12-37-56,0,89.070,1,sea
12-37-57,0,89.030,1,sea
12-37-58,0,89.000,1,sea
12-37-59,0,88.970,1,sea
12-38-00,0,88.920,1,sea
12-38-01,0,88.880,1,sea
12-38-02,0,88.850,1,sea
