Time,fms,EDA,individual,simulation,CSS
04-29-28,1,0.474,3,beach,Mid
04-29-29,1,0.475,3,beach,Mid
04-29-30,1,0.475,3,beach,Mid
04-29-31,1,0.481,3,beach,Mid
04-29-32,1,0.486,3,beach,Mid
04-29-33,1,0.496,3,beach,Mid
04-29-34,1,0.498,3,beach,Mid
04-29-35,1,0.49,3,beach,Mid
04-29-36,1,0.487,3,beach,Mid
04-29-37,1,0.485,3,beach,Mid
04-29-38,1,0.489,3,beach,Mid
04-29-39,1,0.488,3,beach,Mid
04-29-40,1,0.489,3,beach,Mid
04-29-41,1,0.486,3,beach,Mid
04-29-42,1,0.487,3,beach,Mid
04-29-43,1,0.477,3,beach,Mid
04-29-44,1,0.492,3,beach,Mid
04-29-45,1,0.492,3,beach,Mid
04-29-46,1,0.497,3,beach,Mid
04-29-47,1,0.503,3,beach,Mid
04-29-48,1,0.508,3,beach,Mid
04-29-49,1,0.506,3,beach,Mid
04-29-50,1,0.502,3,beach,Mid
04-29-51,1,0.503,3,beach,Mid
04-29-52,1,0.513,3,beach,Mid
04-29-53,1,0.523,3,beach,Mid
04-29-54,1,0.522,3,beach,Mid
04-29-55,1,0.515,3,beach,Mid
04-29-56,1,0.508,3,beach,Mid
04-29-57,1,0.512,3,beach,Mid
