Time,fms,EDA,individual,simulation,CSS
04-30-32,1,0.592,3,beach,Mid
04-30-33,1,0.592,3,beach,Mid
04-30-34,1,0.585,3,beach,Mid
04-30-35,1,0.584,3,beach,Mid
04-30-36,1,0.583,3,beach,Mid
04-30-37,1,0.584,3,beach,Mid
04-30-38,1,0.579,3,beach,Mid
04-30-39,1,0.589,3,beach,Mid
04-30-40,1,0.591,3,beach,Mid
04-30-41,1,0.587,3,beach,Mid
04-30-42,1,0.602,3,beach,Mid
04-30-43,1,0.647,3,beach,Mid
04-30-44,1,0.703,3,beach,Mid
04-30-45,1,0.755,3,beach,Mid
04-30-46,1,0.784,3,beach,Mid
04-30-47,1,0.804,3,beach,Mid
04-30-48,1,0.83,3,beach,Mid
04-30-49,1,0.808,3,beach,Mid
04-30-50,1,0.775,3,beach,Mid
04-30-51,1,0.75,3,beach,Mid
04-30-52,1,0.737,3,beach,Mid
04-30-53,1,0.726,3,beach,Mid
04-30-54,1,0.719,3,beach,Mid
04-30-55,1,0.714,3,beach,Mid
04-30-56,1,0.705,3,beach,Mid
04-30-57,1,0.711,3,beach,Mid
04-30-58,1,0.718,3,beach,Mid
04-30-59,1,0.709,3,beach,Mid
04-31-00,1,0.702,3,beach,Mid
04-31-01,1,0.694,3,beach,Mid
