Time,Convergence_distance,fms,Left_Eye_Openness,Right_Eye_Openness,LeftPupilDiameter,RightPupilDiameter,LeftPupilPosInSensorX,LeftPupilPosInSensorY,RightPupilPosInSensorX,RightPupilPosInSensorY,GazeOriginLclSpc_X,GazeOriginLclSpc_Y,GazeOriginLclSpc_Z,GazeDirectionLclSpc_X,GazeDirectionLclSpc_Y,GazeDirectionLclSpc_Z,GazeOriginWrldSpc_X,GazeOriginWrldSpc_Y,GazeOriginWrldSpc_Z,GazeDirectionWrldSpc_X,GazeDirectionWrldSpc_Y,GazeDirectionWrldSpc_Z,NrmLeftEyeOriginX,NrmLeftEyeOriginY,NrmLeftEyeOriginZ,NrmRightEyeOriginX,NrmRightEyeOriginY,NrmRightEyeOriginZ,NrmSRLeftEyeGazeDirX,NrmSRLeftEyeGazeDirY,NrmSRLeftEyeGazeDirZ,NrmSRRightEyeGazeDirX,NrmSRRightEyeGazeDirY,NrmSRRightEyeGazeDirZ,Unnamed: 40,individual,simulation,CSS
11-52-00,2.186,0,1.0,1.0,3.48,3.158,0.639,0.413,0.658,0.439,-0.001,0.008,-0.043,0.35,-0.06,0.935,-51.449,2.885,75.724,0.99,-0.119,0.071,31.239,8.875,-42.667,-34.13,8.099,-42.93,-0.337,-0.061,0.94,-0.362,-0.059,0.93,,9,beach,Low
11-52-01,1.118,0,0.954,0.951,3.399,3.122,0.558,0.452,0.545,0.482,-0.002,0.008,-0.043,0.067,-0.214,0.929,-51.454,2.887,75.7,0.839,-0.303,0.302,32.515,8.281,-42.492,-32.354,7.534,-42.918,-0.087,-0.208,0.94,-0.038,-0.221,0.92,,9,beach,Low
11-52-02,2.765,0,0.994,0.996,3.075,2.86,0.605,0.418,0.612,0.437,0.007,0.008,-0.043,0.253,-0.019,0.959,-51.456,2.897,75.693,0.965,-0.062,0.187,31.849,8.531,-42.535,-33.335,8.139,-43.468,-0.249,-0.015,0.962,-0.249,-0.024,0.959,,9,beach,Low
11-52-03,1.787,0,1.0,1.0,3.409,3.087,0.613,0.43,0.625,0.446,0.004,0.008,-0.043,0.283,-0.037,0.957,-51.475,2.909,75.694,0.99,0.082,0.103,31.73,8.291,-42.489,-33.588,7.93,-43.279,-0.282,-0.033,0.958,-0.278,-0.042,0.957,,9,beach,Low
11-52-04,2.285,0,1.0,1.0,3.407,3.164,0.638,0.419,0.659,0.438,-0.001,0.008,-0.043,0.358,-0.016,0.933,-51.483,2.906,75.708,0.987,0.146,0.063,31.312,8.551,-42.566,-34.116,8.089,-43.406,-0.345,-0.015,0.938,-0.37,-0.016,0.929,,9,beach,Low
11-52-05,1.24,0,0.906,0.813,3.056,2.89,0.583,0.466,0.571,0.493,0.001,0.007,-0.038,0.144,-0.207,0.916,-45.762,2.575,67.291,0.751,-0.179,0.334,32.132,7.992,-42.322,-32.741,7.493,-43.25,-0.162,-0.215,0.844,-0.113,-0.23,0.828,,9,beach,Low
11-52-06,1.952,0,0.963,0.917,2.978,2.712,0.611,0.44,0.604,0.468,0.001,0.008,-0.043,0.222,-0.171,0.921,-51.473,2.893,75.714,0.894,-0.175,0.234,31.682,8.377,-42.179,-33.289,7.767,-43.045,-0.246,-0.161,0.924,-0.208,-0.173,0.917,,9,beach,Low
11-52-07,2.621,0,1.0,1.0,3.434,3.129,0.643,0.41,0.662,0.434,-0.002,0.008,-0.043,0.362,-0.008,0.932,-51.456,2.905,75.726,0.989,0.133,0.067,31.172,8.639,-42.151,-34.201,8.118,-43.129,-0.351,-0.004,0.936,-0.37,-0.012,0.929,,9,beach,Low
11-52-08,1.434,0,0.986,0.962,3.49,3.315,0.595,0.433,0.587,0.461,0.001,0.008,-0.043,0.187,-0.122,0.939,-51.451,2.905,75.713,0.919,-0.018,0.225,31.913,8.377,-41.998,-33.025,7.857,-43.249,-0.197,-0.122,0.946,-0.149,-0.136,0.933,,9,beach,Low
11-52-09,0.481,0,0.935,0.901,2.522,2.209,0.495,0.395,0.398,0.364,0.018,0.007,-0.035,0.04,-0.207,0.967,-43.229,2.438,63.581,0.715,-0.195,0.537,32.457,8.188,-41.864,-32.012,7.608,-42.951,-0.066,-0.212,0.846,0.05,-0.212,0.804,,9,beach,Low
11-52-10,1.273,0,0.956,0.933,2.462,2.179,0.592,0.434,0.568,0.463,0.005,0.008,-0.039,0.109,-0.159,0.947,-47.666,2.688,70.102,0.772,-0.109,0.427,31.945,8.456,-41.916,-32.805,7.841,-43.053,-0.155,-0.159,0.872,-0.069,-0.144,0.837,,9,beach,Low
11-52-11,1.799,0,1.0,1.0,2.959,2.717,0.635,0.394,0.64,0.415,0.001,0.008,-0.042,0.31,0.099,0.943,-51.499,2.921,75.712,0.872,0.473,0.102,31.243,8.656,-41.965,-33.888,8.143,-42.922,-0.305,0.096,0.946,-0.305,0.1,0.942,,9,beach,Low
11-52-12,1.512,0,1.0,1.0,3.356,3.067,0.64,0.401,0.658,0.423,-0.002,0.008,-0.042,0.333,0.111,0.936,-51.505,2.925,75.714,0.825,0.561,0.06,31.131,8.417,-41.939,-34.179,7.956,-43.008,-0.314,0.113,0.943,-0.351,0.109,0.93,,9,beach,Low
11-52-13,0.894,0,0.964,0.87,3.143,2.989,0.623,0.436,0.579,0.403,0.003,0.007,-0.041,0.274,-0.005,0.934,-49.59,2.815,72.885,0.825,0.387,0.103,31.397,7.866,-41.8,-33.849,7.494,-42.887,-0.243,0.001,0.869,-0.298,-0.027,0.882,,9,beach,Low
11-52-14,0.63,0,0.771,0.648,1.945,1.767,0.404,0.419,0.284,0.378,0.002,0.005,-0.032,-0.064,-0.384,0.89,-39.542,2.187,58.23,0.318,-0.643,0.457,32.94,6.687,-41.54,-31.447,6.485,-42.515,0.031,-0.394,0.659,0.127,-0.401,0.644,,9,beach,Low
11-52-15,0.527,0,0.801,0.706,2.044,2.024,0.41,0.396,0.373,0.421,0.001,0.006,-0.036,-0.078,-0.426,0.868,-43.493,2.398,64.068,0.313,-0.734,0.373,32.936,7.354,-41.4,-31.435,6.748,-42.476,0.038,-0.419,0.686,0.126,-0.42,0.71,,9,beach,Low
11-52-16,1.498,0,1.0,1.0,3.093,2.812,0.603,0.402,0.606,0.425,-0.017,0.008,-0.042,0.221,-0.01,0.971,-51.43,2.875,75.717,0.979,-0.144,0.096,31.767,8.583,-40.941,-33.3,8.05,-42.326,-0.222,-0.018,0.969,-0.225,0.006,0.973,,9,beach,Low
11-52-17,1.162,0,0.915,0.927,2.847,2.356,0.565,0.362,0.506,0.33,-0.0,0.007,-0.035,0.228,-0.035,0.967,-43.812,2.457,64.497,0.841,-0.097,0.24,31.4,8.24,-40.862,-33.676,8.04,-42.464,-0.255,-0.027,0.851,-0.224,-0.039,0.819,,9,beach,Low
11-52-18,3.193,0,1.0,1.0,3.402,3.095,0.639,0.408,0.656,0.432,-0.002,0.008,-0.042,0.351,-0.027,0.936,-51.43,2.886,75.709,0.995,-0.089,0.047,31.226,8.466,-40.876,-34.097,8.092,-42.684,-0.344,-0.027,0.938,-0.358,-0.028,0.933,,9,beach,Low
11-52-19,1.417,0,0.865,0.815,1.962,1.949,0.361,0.317,0.158,0.152,-0.002,0.006,-0.031,-0.071,-0.091,0.949,-38.592,2.158,56.801,0.223,-0.243,0.748,33.658,8.1,-40.972,-31.22,7.748,-42.456,0.092,-0.061,0.664,0.115,-0.093,0.697,,9,beach,Low
11-52-20,2.245,0,0.997,0.996,3.061,2.775,0.464,0.406,0.46,0.429,-0.007,0.008,-0.042,-0.187,0.026,0.976,-51.667,2.893,75.8,-0.748,-0.147,0.469,34.078,8.506,-41.781,-30.896,7.881,-42.31,0.179,0.017,0.978,0.175,0.028,0.979,,9,beach,Low
11-52-21,0.633,0,0.882,0.735,2.571,2.176,0.476,0.446,0.359,0.404,0.003,0.006,-0.036,0.009,-0.411,0.895,-44.624,2.444,65.607,-0.383,-0.769,0.144,32.765,7.225,-41.604,-31.409,6.76,-42.314,-0.066,-0.392,0.765,0.057,-0.431,0.745,,9,beach,Low
11-52-22,1.125,0,0.945,0.909,2.787,2.306,0.573,0.444,0.492,0.408,0.015,0.007,-0.038,0.121,-0.194,0.946,-47.251,2.628,69.616,-0.726,-0.444,0.007,32.314,8.158,-41.402,-32.428,7.698,-42.458,-0.135,-0.173,0.866,-0.091,-0.199,0.821,,9,beach,Low
11-52-23,1.644,0,1.0,1.0,3.296,2.915,0.625,0.421,0.626,0.444,0.008,0.008,-0.042,0.3,-0.074,0.944,-51.525,2.89,75.833,-0.977,-0.163,-0.051,31.486,8.412,-41.526,-33.558,8.129,-43.433,-0.306,-0.072,0.942,-0.29,-0.071,0.944,,9,beach,Low
11-52-24,2.818,0,1.0,1.0,3.491,3.134,0.639,0.407,0.647,0.43,-0.0,0.009,-0.042,0.342,-0.03,0.939,-51.579,2.892,75.847,-0.996,-0.083,-0.022,31.242,8.654,-41.53,-33.917,8.376,-43.538,-0.343,-0.031,0.939,-0.339,-0.029,0.939,,9,beach,Low
11-52-25,1.65,0,1.0,1.0,3.607,3.297,0.641,0.407,0.658,0.432,-0.001,0.009,-0.043,0.355,-0.046,0.934,-51.586,2.893,75.855,-0.996,-0.087,-0.005,31.153,8.687,-41.488,-34.088,8.408,-43.619,-0.337,-0.04,0.94,-0.368,-0.051,0.928,,9,beach,Low
11-52-26,0.763,0,0.91,0.842,2.744,2.374,0.541,0.456,0.448,0.42,0.005,0.006,-0.033,0.013,-0.206,0.931,-40.351,2.26,59.361,-0.575,-0.325,-0.067,32.697,8.124,-41.161,-31.892,7.776,-43.131,-0.033,-0.233,0.798,0.035,-0.22,0.745,,9,beach,Low
11-52-27,2.229,0,0.997,0.999,3.247,2.886,0.62,0.395,0.627,0.42,0.002,0.008,-0.041,0.286,-0.015,0.948,-51.546,2.892,75.851,-0.974,-0.093,-0.08,31.532,8.73,-40.848,-33.579,8.174,-41.979,-0.283,-0.014,0.95,-0.302,-0.014,0.943,,9,beach,Low
11-52-28,1.827,0,1.0,1.0,3.587,3.197,0.632,0.399,0.646,0.426,-0.001,0.008,-0.041,0.334,-0.034,0.942,-51.552,2.895,75.863,-0.997,-0.08,0.003,31.333,8.684,-40.835,-33.925,8.164,-42.12,-0.322,-0.029,0.946,-0.346,-0.039,0.937,,9,beach,Low
