Time,fms,EDA,individual,simulation
04-02-24,0,2.294,2,walk
04-02-25,0,2.289,2,walk
04-02-26,0,2.291,2,walk
04-02-27,0,2.289,2,walk
04-02-28,0,2.285,2,walk
04-02-29,0,2.267,2,walk
04-02-30,0,2.269,2,walk
04-02-31,0,2.265,2,walk
04-02-32,0,2.267,2,walk
04-02-33,0,2.271,2,walk
04-02-34,0,2.267,2,walk
04-02-35,0,2.264,2,walk
04-02-36,0,2.262,2,walk
04-02-37,0,2.256,2,walk
04-02-38,0,2.250,2,walk
04-02-39,0,2.247,2,walk
04-02-40,0,2.254,2,walk
04-02-41,0,2.263,2,walk
04-02-42,0,2.261,2,walk
04-02-43,0,2.246,2,walk
04-02-44,0,2.230,2,walk
04-02-45,0,2.220,2,walk
04-02-46,0,2.215,2,walk
04-02-47,0,2.206,2,walk
04-02-48,0,2.217,2,walk
04-02-49,0,2.225,2,walk
04-02-50,0,2.213,2,walk
04-02-51,0,2.218,2,walk
04-02-52,0,2.217,2,walk
04-02-53,0,2.203,2,walk
