Time,fms,EDA,individual,simulation
04-02-56,0,2.262,2,walk
04-02-57,0,2.263,2,walk
04-02-58,0,2.254,2,walk
04-02-59,0,2.231,2,walk
04-03-00,0,2.221,2,walk
04-03-01,0,2.210,2,walk
04-03-02,0,2.209,2,walk
04-03-03,0,2.211,2,walk
04-03-04,0,2.254,2,walk
04-03-05,0,2.376,2,walk
04-03-06,0,2.458,2,walk
04-03-07,0,2.431,2,walk
04-03-08,0,2.394,2,walk
04-03-09,0,2.368,2,walk
04-03-10,0,2.353,2,walk
04-03-11,0,2.338,2,walk
04-03-12,0,2.322,2,walk
04-03-13,0,2.314,2,walk
04-03-14,0,2.312,2,walk
04-03-15,0,2.289,2,walk
04-03-16,0,2.285,2,walk
04-03-17,0,2.272,2,walk
04-03-18,0,2.263,2,walk
04-03-19,0,2.251,2,walk
04-03-20,0,2.254,2,walk
04-03-21,0,2.278,2,walk
04-03-22,0,2.527,2,walk
04-03-23,0,2.949,2,walk
04-03-24,0,3.156,2,walk
04-03-25,0,3.156,2,walk
