Time,fms,EDA,individual,simulation,CSS
12-09-57,5,7.494,12,sea,High
12-09-58,5,7.301,12,sea,High
12-09-59,5,6.798,12,sea,High
12-10-00,5,6.517,12,sea,High
12-10-01,5,6.553,12,sea,High
12-10-02,5,6.496,12,sea,High
12-10-03,5,6.754,12,sea,High
12-10-04,5,7.148,12,sea,High
12-10-05,5,7.247,12,sea,High
12-10-06,5,7.248,12,sea,High
12-10-07,5,7.526,12,sea,High
12-10-08,5,7.609,12,sea,High
12-10-09,5,7.734,12,sea,High
12-10-10,5,7.895,12,sea,High
12-10-11,5,8.045,12,sea,High
12-10-12,5,8.391,12,sea,High
12-10-13,5,8.196,12,sea,High
12-10-14,5,8.104,12,sea,High
12-10-15,5,8.292,12,sea,High
12-10-16,5,8.707,12,sea,High
12-10-17,5,8.936,12,sea,High
12-10-18,5,9.121,12,sea,High
12-10-19,5,8.995,12,sea,High
12-10-20,5,8.65,12,sea,High
12-10-21,5,8.51,12,sea,High
12-10-22,5,8.355,12,sea,High
12-10-23,5,8.201,12,sea,High
12-10-24,5,8.125,12,sea,High
12-10-25,5,8.141,12,sea,High
12-10-26,5,8.541,12,sea,High
