Time,fms,EDA,individual,simulation,CSS
12-08-53,5,7.46,12,sea,High
12-08-54,5,7.119,12,sea,High
12-08-55,5,6.897,12,sea,High
12-08-56,5,6.856,12,sea,High
12-08-57,5,6.787,12,sea,High
12-08-58,5,6.795,12,sea,High
12-08-59,5,6.884,12,sea,High
12-09-00,5,7.124,12,sea,High
12-09-01,5,7.177,12,sea,High
12-09-02,5,7.414,12,sea,High
12-09-03,5,7.311,12,sea,High
12-09-04,5,7.098,12,sea,High
12-09-05,5,6.985,12,sea,High
12-09-06,5,6.942,12,sea,High
12-09-07,5,6.93,12,sea,High
12-09-08,5,6.922,12,sea,High
12-09-09,5,6.911,12,sea,High
12-09-10,5,6.888,12,sea,High
12-09-11,5,6.836,12,sea,High
12-09-12,5,7.232,12,sea,High
12-09-13,5,7.215,12,sea,High
12-09-14,5,7.102,12,sea,High
12-09-15,5,7.106,12,sea,High
12-09-16,5,6.224,12,sea,High
12-09-17,5,5.602,12,sea,High
12-09-18,5,5.932,12,sea,High
12-09-19,5,5.788,12,sea,High
12-09-20,5,5.673,12,sea,High
12-09-21,5,5.57,12,sea,High
12-09-22,5,5.547,12,sea,High
