Time,fms,HR,individual,simulation
12-09-52,1,93.520,13,room
12-09-53,1,93.470,13,room
12-09-54,1,93.430,13,room
12-09-55,1,93.420,13,room
12-09-56,1,93.420,13,room
12-09-57,1,93.430,13,room
12-09-58,1,93.470,13,room
12-09-59,1,93.500,13,room
12-10-00,1,93.530,13,room
12-10-01,1,93.580,13,room
12-10-02,1,93.600,13,room
12-10-03,1,93.630,13,room
12-10-04,1,93.670,13,room
12-10-05,1,93.700,13,room
12-10-06,1,93.730,13,room
12-10-07,1,93.800,13,room
12-10-08,1,93.880,13,room
12-10-09,1,93.970,13,room
12-10-10,1,94.030,13,room
12-10-11,1,94.120,13,room
12-10-12,1,94.200,13,room
12-10-13,1,94.280,13,room
12-10-14,1,94.370,13,room
12-10-15,1,94.470,13,room
12-10-16,1,94.570,13,room
12-10-17,1,94.680,13,room
12-10-18,1,94.800,13,room
12-10-19,1,94.900,13,room
12-10-20,1,95.000,13,room
12-10-21,1,95.100,13,room
