Time,fms,HR,individual,simulation
04-10-03,0,76.200,14,sea
04-10-04,0,76.080,14,sea
04-10-05,0,75.980,14,sea
04-10-06,0,75.930,14,sea
04-10-07,0,75.850,14,sea
04-10-08,0,75.780,14,sea
04-10-09,0,75.700,14,sea
04-10-10,0,75.570,14,sea
04-10-11,0,75.470,14,sea
04-10-12,0,75.330,14,sea
04-10-13,0,75.270,14,sea
04-10-14,0,75.270,14,sea
04-10-15,0,75.350,14,sea
04-10-16,0,75.400,14,sea
04-10-17,0,75.450,14,sea
04-10-18,0,75.480,14,sea
04-10-19,0,75.550,14,sea
04-10-20,0,75.720,14,sea
04-10-21,0,75.870,14,sea
04-10-22,0,76.020,14,sea
04-10-23,0,76.220,14,sea
04-10-24,0,76.550,14,sea
04-10-25,0,77.000,14,sea
04-10-26,0,77.400,14,sea
04-10-27,0,77.720,14,sea
04-10-28,0,78.100,14,sea
04-10-29,0,78.450,14,sea
04-10-30,0,78.720,14,sea
04-10-31,0,78.900,14,sea
04-10-32,0,79.070,14,sea
