Time,Convergence_distance,fms,Left_Eye_Openness,Right_Eye_Openness,LeftPupilDiameter,RightPupilDiameter,LeftPupilPosInSensorX,LeftPupilPosInSensorY,RightPupilPosInSensorX,RightPupilPosInSensorY,GazeOriginLclSpc_X,GazeOriginLclSpc_Y,GazeOriginLclSpc_Z,GazeDirectionLclSpc_X,GazeDirectionLclSpc_Y,GazeDirectionLclSpc_Z,GazeOriginWrldSpc_X,GazeOriginWrldSpc_Y,GazeOriginWrldSpc_Z,GazeDirectionWrldSpc_X,GazeDirectionWrldSpc_Y,GazeDirectionWrldSpc_Z,NrmLeftEyeOriginX,NrmLeftEyeOriginY,NrmLeftEyeOriginZ,NrmRightEyeOriginX,NrmRightEyeOriginY,NrmRightEyeOriginZ,NrmSRLeftEyeGazeDirX,NrmSRLeftEyeGazeDirY,NrmSRLeftEyeGazeDirZ,NrmSRRightEyeGazeDirX,NrmSRRightEyeGazeDirY,NrmSRRightEyeGazeDirZ,Unnamed: 40,individual,simulation,CSS
04-56-24,2.157,2,0.971,0.929,2.237,2.015,0.711,0.334,0.537,0.433,0.005,0.005,-0.023,0.029,-0.007,0.999,413.405,1.724,61.709,-0.13,-0.023,0.989,26.075,6.283,-24.784,-30.906,3.834,-26.855,-0.03,-0.01,0.919,-0.024,-0.002,0.879,,3,sea,High
04-56-25,1.292,2,1.0,0.981,2.648,2.557,0.666,0.322,0.497,0.415,-0.01,0.005,-0.026,-0.089,0.029,0.995,447.418,1.879,76.907,-0.149,0.004,0.988,27.02,6.565,-25.353,-30.229,4.217,-27.042,0.065,0.04,0.997,0.1,0.026,0.994,,3,sea,High
04-56-26,1.645,2,0.76,0.599,2.507,2.445,0.686,0.324,0.515,0.419,-0.006,0.005,-0.025,-0.051,-0.002,0.997,429.246,1.813,83.563,-0.119,-0.024,0.991,26.523,6.553,-24.724,-30.598,4.385,-27.487,0.035,0.005,0.96,0.056,-0.006,0.958,,3,sea,High
04-56-27,1.562,2,0.892,0.555,2.815,2.638,0.693,0.313,0.518,0.408,0.001,0.006,-0.025,-0.047,0.035,0.998,445.951,1.894,98.196,-0.18,0.009,0.983,26.289,6.369,-23.39,-30.617,4.423,-26.967,0.033,0.046,0.998,0.053,0.027,0.998,,3,sea,High
04-56-28,2.528,2,0.83,0.549,2.196,2.061,0.742,0.322,0.563,0.42,0.001,0.005,-0.022,0.053,0.026,0.998,374.031,1.593,92.852,-0.105,-0.003,0.993,25.486,6.454,-24.334,-31.371,4.326,-27.555,-0.061,0.029,0.837,-0.048,0.022,0.838,,3,sea,High
04-56-29,2.238,2,1.0,0.958,2.637,2.561,0.727,0.34,0.55,0.436,0.003,0.005,-0.025,0.045,-0.023,0.999,444.019,1.898,121.599,-0.154,-0.062,0.986,25.761,6.208,-24.869,-31.167,3.697,-26.498,-0.05,-0.025,0.998,-0.036,-0.025,0.999,,3,sea,High
04-56-30,1.789,2,1.0,0.979,2.659,2.631,0.753,0.343,0.576,0.44,-0.019,0.004,-0.025,0.111,-0.043,0.992,442.004,1.892,133.66,0.037,-0.083,0.985,25.143,5.97,-23.88,-31.555,3.527,-25.894,-0.092,-0.04,0.995,-0.12,-0.044,0.991,,3,sea,High
04-56-31,2.287,2,1.0,1.0,2.522,2.471,0.74,0.303,0.559,0.405,-0.022,0.004,-0.026,0.07,0.071,0.994,441.119,1.884,145.816,0.431,0.008,0.895,25.506,6.742,-24.447,-31.295,4.026,-25.839,-0.071,0.062,0.995,-0.068,0.072,0.994,,3,sea,High
04-56-32,1.104,2,1.0,0.948,2.309,2.247,0.841,0.301,0.636,0.412,-0.009,0.005,-0.026,0.273,0.072,0.957,444.32,1.887,158.166,0.813,0.021,0.569,23.709,6.602,-24.603,-32.562,3.981,-26.192,-0.257,0.079,0.962,-0.29,0.067,0.953,,3,sea,High
04-56-33,1.765,2,1.0,1.0,2.264,2.166,0.762,0.304,0.571,0.407,-0.023,0.004,-0.026,0.108,0.069,0.99,451.195,1.888,169.073,0.883,0.02,0.466,25.11,6.673,-24.331,-31.477,4.018,-25.952,-0.119,0.06,0.99,-0.106,0.067,0.99,,3,sea,High
