Time,fms,EDA,individual,simulation
03-55-52,0,0.360,4,room
03-55-53,0,0.362,4,room
03-55-54,0,0.363,4,room
03-55-55,0,0.367,4,room
03-55-56,0,0.359,4,room
03-55-57,0,0.357,4,room
03-55-58,0,0.354,4,room
03-55-59,0,0.351,4,room
03-56-00,0,0.349,4,room
03-56-01,0,0.344,4,room
03-56-02,0,0.345,4,room
03-56-03,0,0.342,4,room
03-56-04,0,0.349,4,room
03-56-05,0,0.352,4,room
03-56-06,0,0.353,4,room
03-56-07,0,0.350,4,room
03-56-08,0,0.347,4,room
03-56-09,0,0.350,4,room
03-56-10,0,0.348,4,room
03-56-11,0,0.354,4,room
03-56-12,0,0.347,4,room
03-56-13,0,0.346,4,room
03-56-14,0,0.345,4,room
03-56-15,0,0.345,4,room
03-56-16,0,0.349,4,room
03-56-17,0,0.346,4,room
03-56-18,0,0.348,4,room
03-56-19,0,0.343,4,room
03-56-20,0,0.345,4,room
03-56-21,0,0.343,4,room
