Time,fms,EDA,individual,simulation,CSS
04-53-08,0,2.28,4,walk,Low
04-53-09,0,2.32,4,walk,Low
04-53-10,0,2.392,4,walk,Low
04-53-11,0,2.502,4,walk,Low
04-53-12,0,2.708,4,walk,Low
04-53-13,0,2.741,4,walk,Low
04-53-14,0,2.634,4,walk,Low
04-53-15,0,2.535,4,walk,Low
04-53-16,0,2.49,4,walk,Low
04-53-17,0,2.509,4,walk,Low
04-53-18,0,2.487,4,walk,Low
04-53-19,0,2.546,4,walk,Low
04-53-20,0,2.62,4,walk,Low
04-53-21,0,2.624,4,walk,Low
04-53-22,0,2.52,4,walk,Low
04-53-23,0,2.463,4,walk,Low
04-53-24,0,2.493,4,walk,Low
04-53-25,0,2.437,4,walk,Low
04-53-26,0,2.415,4,walk,Low
04-53-27,0,2.472,4,walk,Low
04-53-28,0,2.691,4,walk,Low
04-53-29,0,2.849,4,walk,Low
04-53-30,0,2.768,4,walk,Low
04-53-31,0,2.61,4,walk,Low
04-53-32,0,2.54,4,walk,Low
04-53-33,0,2.538,4,walk,Low
04-53-34,0,2.496,4,walk,Low
04-53-35,0,2.453,4,walk,Low
04-53-36,0,2.426,4,walk,Low
04-53-37,0,2.448,4,walk,Low
