Time,fms,EDA,individual,simulation,CSS
04-49-56,0,1.574,4,walk,Low
04-49-57,0,1.559,4,walk,Low
04-49-58,0,1.576,4,walk,Low
04-49-59,0,1.574,4,walk,Low
04-50-00,0,1.563,4,walk,Low
04-50-01,0,1.569,4,walk,Low
04-50-02,0,1.586,4,walk,Low
04-50-03,0,1.576,4,walk,Low
04-50-04,0,1.575,4,walk,Low
04-50-05,0,1.565,4,walk,Low
04-50-06,0,1.561,4,walk,Low
04-50-07,0,1.564,4,walk,Low
04-50-08,0,1.556,4,walk,Low
04-50-09,0,1.547,4,walk,Low
04-50-10,0,1.56,4,walk,Low
04-50-11,0,1.55,4,walk,Low
04-50-12,0,1.553,4,walk,Low
04-50-13,0,1.556,4,walk,Low
04-50-14,0,1.56,4,walk,Low
04-50-15,0,1.586,4,walk,Low
04-50-16,0,1.631,4,walk,Low
04-50-17,0,1.639,4,walk,Low
04-50-18,0,1.637,4,walk,Low
04-50-19,0,1.64,4,walk,Low
04-50-20,0,1.634,4,walk,Low
04-50-21,0,1.622,4,walk,Low
04-50-22,0,1.617,4,walk,Low
04-50-23,0,1.62,4,walk,Low
04-50-24,0,1.613,4,walk,Low
04-50-25,0,1.625,4,walk,Low
