Time,fms,HR,individual,simulation
03-47-30,0,77.850,2,beach
03-47-31,0,77.700,2,beach
03-47-32,0,77.530,2,beach
03-47-33,0,77.330,2,beach
03-47-34,0,77.150,2,beach
03-47-35,0,77.020,2,beach
03-47-36,0,76.880,2,beach
03-47-37,0,76.770,2,beach
03-47-38,0,76.680,2,beach
03-47-39,0,76.630,2,beach
03-47-40,0,76.580,2,beach
03-47-41,0,76.600,2,beach
03-47-42,0,76.530,2,beach
03-47-43,0,76.420,2,beach
03-47-44,0,76.280,2,beach
03-47-45,0,76.070,2,beach
03-47-46,0,75.820,2,beach
03-47-47,0,75.730,2,beach
03-47-48,0,75.580,2,beach
03-47-49,0,75.520,2,beach
03-47-50,0,75.500,2,beach
03-47-51,0,75.470,2,beach
03-47-52,0,75.450,2,beach
03-47-53,0,75.450,2,beach
03-47-54,0,75.480,2,beach
03-47-55,0,75.400,2,beach
03-47-56,0,75.320,2,beach
03-47-57,0,75.170,2,beach
03-47-58,0,75.000,2,beach
03-47-59,0,74.850,2,beach
