Time,fms,EDA,individual,simulation
12-44-38,0,7.665,12,walk
12-44-39,0,7.821,12,walk
12-44-40,0,7.670,12,walk
12-44-41,0,7.487,12,walk
12-44-42,0,7.524,12,walk
12-44-43,0,7.512,12,walk
12-44-44,0,7.500,12,walk
12-44-45,0,7.585,12,walk
12-44-46,0,7.619,12,walk
12-44-47,0,7.732,12,walk
12-44-48,0,8.158,12,walk
12-44-49,0,8.281,12,walk
12-44-50,0,8.027,12,walk
12-44-51,0,7.809,12,walk
12-44-52,0,7.526,12,walk
12-44-53,0,7.534,12,walk
12-44-54,0,7.573,12,walk
12-44-55,0,7.927,12,walk
12-44-56,0,8.234,12,walk
12-44-57,0,8.031,12,walk
12-44-58,0,7.831,12,walk
12-44-59,0,7.756,12,walk
12-45-00,0,7.739,12,walk
12-45-01,0,7.786,12,walk
12-45-02,0,7.813,12,walk
12-45-03,0,7.871,12,walk
12-45-04,0,8.043,12,walk
12-45-05,0,8.115,12,walk
12-45-06,0,8.245,12,walk
12-45-07,0,8.248,12,walk
