Time,fms,EDA,individual,simulation
12-42-30,0,3.982,12,walk
12-42-31,0,4.044,12,walk
12-42-32,0,0.004,12,walk
12-42-33,0,0.005,12,walk
12-42-34,0,0.005,12,walk
12-42-35,0,0.006,12,walk
12-42-36,0,0.005,12,walk
12-42-37,0,0.005,12,walk
12-42-38,0,0.006,12,walk
12-42-39,0,0.006,12,walk
12-42-40,0,0.008,12,walk
12-42-41,0,0.006,12,walk
12-42-42,0,0.285,12,walk
12-42-43,0,0.648,12,walk
12-42-44,0,1.619,12,walk
12-42-45,0,1.809,12,walk
12-42-46,0,1.853,12,walk
12-42-47,0,2.124,12,walk
12-42-48,0,2.446,12,walk
12-42-49,0,2.564,12,walk
12-42-50,0,2.755,12,walk
12-42-51,0,3.067,12,walk
12-42-52,0,2.893,12,walk
12-42-53,0,3.128,12,walk
12-42-54,0,2.925,12,walk
12-42-55,0,2.487,12,walk
12-42-56,0,2.887,12,walk
12-42-57,0,2.542,12,walk
12-42-58,0,2.277,12,walk
12-42-59,0,2.407,12,walk
