Time,fms,HR,individual,simulation,CSS
12-29-38,3,66.05,9,sea,High
12-29-39,3,66.02,9,sea,High
12-29-40,3,66.02,9,sea,High
12-29-41,3,66.0,9,sea,High
12-29-42,3,66.0,9,sea,High
12-29-43,3,66.05,9,sea,High
12-29-44,3,66.08,9,sea,High
12-29-45,3,66.13,9,sea,High
12-29-46,3,66.17,9,sea,High
12-29-47,3,66.2,9,sea,High
12-29-48,3,66.22,9,sea,High
12-29-49,3,66.23,9,sea,High
12-29-50,3,66.27,9,sea,High
12-29-51,3,66.3,9,sea,High
12-29-52,3,66.33,9,sea,High
12-29-53,3,66.4,9,sea,High
12-29-54,3,66.47,9,sea,High
12-29-55,3,66.55,9,sea,High
12-29-56,3,66.63,9,sea,High
12-29-57,3,66.73,9,sea,High
12-29-58,3,66.83,9,sea,High
12-29-59,3,66.95,9,sea,High
12-30-00,3,67.07,9,sea,High
12-30-01,3,67.17,9,sea,High
12-30-02,3,67.25,9,sea,High
12-30-03,3,67.32,9,sea,High
12-30-04,3,67.37,9,sea,High
12-30-05,3,67.43,9,sea,High
12-30-06,3,67.48,9,sea,High
12-30-07,3,67.53,9,sea,High
