Time,Convergence_distance,fms,Left_Eye_Openness,Right_Eye_Openness,LeftPupilDiameter,RightPupilDiameter,LeftPupilPosInSensorX,LeftPupilPosInSensorY,RightPupilPosInSensorX,RightPupilPosInSensorY,GazeOriginLclSpc_X,GazeOriginLclSpc_Y,GazeOriginLclSpc_Z,GazeDirectionLclSpc_X,GazeDirectionLclSpc_Y,GazeDirectionLclSpc_Z,GazeOriginWrldSpc_X,GazeOriginWrldSpc_Y,GazeOriginWrldSpc_Z,GazeDirectionWrldSpc_X,GazeDirectionWrldSpc_Y,GazeDirectionWrldSpc_Z,NrmLeftEyeOriginX,NrmLeftEyeOriginY,NrmLeftEyeOriginZ,NrmRightEyeOriginX,NrmRightEyeOriginY,NrmRightEyeOriginZ,NrmSRLeftEyeGazeDirX,NrmSRLeftEyeGazeDirY,NrmSRLeftEyeGazeDirZ,NrmSRRightEyeGazeDirX,NrmSRRightEyeGazeDirY,NrmSRRightEyeGazeDirZ,Unnamed: 40,individual,simulation,CSS
12-01-54,1.729,1,1.0,1.0,3.452,3.397,0.635,0.585,0.659,0.614,-0.008,-0.002,-0.026,0.232,0.019,0.964,-47.984,4.077,48.586,0.909,-0.14,0.244,29.455,-1.316,-25.027,-33.468,-1.837,-25.986,-0.24,0.027,0.962,-0.227,0.012,0.966,,1,walk,High
12-01-55,1.776,1,0.969,0.928,3.767,3.684,0.577,0.584,0.591,0.605,-0.008,-0.001,-0.026,0.079,0.006,0.97,-47.869,4.079,48.793,0.861,-0.194,0.179,30.378,-1.166,-25.192,-32.34,-1.544,-26.027,-0.084,0.012,0.968,-0.071,0.003,0.972,,1,walk,High
12-01-56,2.856,1,0.944,0.963,3.276,3.254,0.532,0.589,0.553,0.613,-0.012,-0.001,-0.026,-0.058,-0.017,0.979,-47.971,4.09,48.972,-0.005,-0.17,0.985,31.127,-1.025,-25.885,-31.853,-1.699,-26.054,0.049,-0.017,0.979,0.046,-0.018,0.982,,1,walk,High
12-01-57,3.825,1,0.952,0.909,3.286,3.265,0.584,0.613,0.615,0.639,-0.004,-0.002,-0.025,0.119,-0.098,0.988,-47.953,4.099,48.915,-0.01,-0.168,0.986,30.384,-1.451,-25.391,-32.808,-2.18,-25.534,-0.118,-0.102,0.988,-0.12,-0.094,0.988,,1,walk,High
12-01-58,2.355,1,0.954,0.888,3.417,3.387,0.591,0.61,0.626,0.639,-0.004,-0.002,-0.025,0.133,-0.096,0.986,-47.963,4.098,48.913,-0.013,-0.165,0.986,30.215,-1.35,-25.438,-33.027,-2.257,-25.299,-0.131,-0.102,0.986,-0.135,-0.091,0.987,,1,walk,High
12-01-59,2.749,1,0.953,0.886,3.462,3.398,0.577,0.603,0.6,0.631,-0.006,-0.002,-0.026,0.079,-0.083,0.986,-47.985,4.092,48.901,-0.062,-0.199,0.97,30.413,-1.135,-25.683,-32.575,-1.946,-25.604,-0.084,-0.085,0.986,-0.076,-0.086,0.985,,1,walk,High
12-02-00,2.095,1,0.941,0.857,3.203,3.179,0.58,0.632,0.598,0.663,0.005,-0.002,-0.026,0.08,-0.165,0.979,-47.962,4.092,48.955,-0.04,-0.219,0.967,30.368,-1.644,-25.61,-32.531,-2.499,-25.55,-0.089,-0.167,0.978,-0.075,-0.159,0.98,,1,walk,High
12-02-01,0.436,1,0.847,0.677,3.24,3.245,0.577,0.687,0.605,0.721,-0.001,-0.003,-0.025,0.078,-0.32,0.944,-48.04,4.117,48.907,-0.005,-0.122,0.992,30.374,-2.418,-25.558,-32.719,-3.384,-25.398,-0.079,-0.334,0.939,-0.075,-0.309,0.948,,1,walk,High
12-02-02,0.417,1,0.949,0.989,3.326,3.355,0.578,0.678,0.607,0.713,-0.002,-0.003,-0.025,0.08,-0.302,0.95,-48.049,4.122,48.889,-0.01,-0.063,0.998,30.375,-2.332,-25.357,-32.774,-3.268,-25.306,-0.08,-0.31,0.947,-0.08,-0.294,0.952,,1,walk,High
12-02-03,1.364,1,0.943,0.946,3.638,3.663,0.576,0.668,0.608,0.701,-0.001,-0.003,-0.025,0.08,-0.275,0.958,-48.05,4.121,48.901,-0.005,-0.052,0.999,30.396,-2.21,-25.2,-32.781,-3.118,-25.214,-0.08,-0.283,0.956,-0.08,-0.267,0.96,,1,walk,High
12-02-04,2.219,1,0.815,0.798,3.851,3.928,0.587,0.671,0.605,0.707,-0.008,-0.003,-0.025,0.105,-0.242,0.954,-48.042,4.098,48.908,-0.042,-0.282,0.937,30.211,-2.443,-25.297,-32.583,-3.402,-25.365,-0.11,-0.246,0.952,-0.1,-0.232,0.957,,1,walk,High
12-02-05,5.13,1,0.991,0.981,3.299,3.369,0.573,0.669,0.601,0.701,0.003,-0.003,-0.025,0.076,-0.237,0.967,-48.018,4.109,48.884,-0.01,-0.173,0.985,30.491,-2.498,-25.14,-32.604,-3.251,-25.321,-0.075,-0.242,0.966,-0.078,-0.237,0.967,,1,walk,High
12-02-06,2.497,1,0.967,0.942,3.535,3.568,0.573,0.673,0.603,0.704,-0.001,-0.003,-0.025,0.078,-0.265,0.961,-48.028,4.109,48.887,-0.004,-0.187,0.982,30.491,-2.467,-25.05,-32.667,-3.231,-25.247,-0.079,-0.274,0.959,-0.077,-0.259,0.963,,1,walk,High
12-02-07,1.99,1,0.941,0.949,3.566,3.541,0.57,0.663,0.589,0.693,0.001,-0.003,-0.025,0.053,-0.26,0.96,-48.024,4.101,48.886,-0.026,-0.267,0.957,30.473,-2.249,-25.079,-32.415,-2.986,-25.299,-0.06,-0.258,0.96,-0.046,-0.245,0.964,,1,walk,High
12-02-08,2.515,1,1.0,1.0,3.28,3.3,0.574,0.653,0.604,0.684,0.0,-0.002,-0.025,0.07,-0.22,0.97,-48.032,4.108,48.857,-0.002,-0.112,0.994,30.425,-2.08,-25.118,-32.729,-2.928,-25.163,-0.071,-0.23,0.968,-0.072,-0.215,0.972,,1,walk,High
12-02-09,0.449,1,0.854,0.84,3.511,3.55,0.577,0.672,0.61,0.708,-0.001,-0.003,-0.025,0.078,-0.296,0.952,-48.032,4.112,48.833,0.001,-0.092,0.996,30.371,-2.273,-25.053,-32.872,-3.189,-25.223,-0.079,-0.306,0.949,-0.078,-0.286,0.955,,1,walk,High
12-02-10,0.341,1,0.902,0.878,3.535,3.504,0.579,0.667,0.612,0.703,-0.001,-0.003,-0.025,0.081,-0.281,0.956,-48.041,4.113,48.84,0.002,-0.076,0.997,30.314,-2.222,-24.99,-32.903,-3.157,-25.196,-0.081,-0.291,0.953,-0.082,-0.27,0.959,,1,walk,High
12-02-11,1.561,1,0.918,0.834,3.744,3.677,0.584,0.653,0.617,0.689,-0.0,-0.003,-0.025,0.091,-0.236,0.966,-48.036,4.113,48.845,-0.008,-0.046,0.999,30.211,-2.064,-24.919,-32.979,-2.982,-25.143,-0.091,-0.241,0.965,-0.092,-0.23,0.968,,1,walk,High
