Time,fms,EDA,individual,simulation
12-25-47,2,8.584,1,beach
12-25-48,2,8.537,1,beach
12-25-49,2,8.509,1,beach
12-25-50,2,8.498,1,beach
12-25-51,2,8.481,1,beach
12-25-52,2,8.487,1,beach
12-25-53,2,8.470,1,beach
12-25-54,2,8.475,1,beach
12-25-55,2,8.456,1,beach
12-25-56,2,8.457,1,beach
12-25-57,2,8.459,1,beach
12-25-58,2,8.436,1,beach
12-25-59,2,8.431,1,beach
12-26-00,2,8.438,1,beach
12-26-01,2,8.462,1,beach
12-26-02,2,8.427,1,beach
12-26-03,2,8.415,1,beach
12-26-04,2,8.423,1,beach
12-26-05,2,8.439,1,beach
12-26-06,2,8.440,1,beach
12-26-07,2,8.438,1,beach
12-26-08,2,8.449,1,beach
12-26-09,2,8.442,1,beach
12-26-10,2,8.426,1,beach
12-26-11,2,8.414,1,beach
12-26-12,2,8.408,1,beach
12-26-13,2,8.406,1,beach
12-26-14,2,8.380,1,beach
12-26-15,2,8.355,1,beach
12-26-16,2,8.343,1,beach
