Time,fms,EDA,individual,simulation
03-47-30,0,2.040,2,beach
03-47-31,0,2.264,2,beach
03-47-32,0,2.655,2,beach
03-47-33,0,2.797,2,beach
03-47-34,0,2.724,2,beach
03-47-35,0,2.670,2,beach
03-47-36,0,2.661,2,beach
03-47-37,0,2.630,2,beach
03-47-38,0,2.587,2,beach
03-47-39,0,2.569,2,beach
03-47-40,0,2.540,2,beach
03-47-41,0,2.497,2,beach
03-47-42,0,2.478,2,beach
03-47-43,0,2.515,2,beach
03-47-44,0,2.551,2,beach
03-47-45,0,2.535,2,beach
03-47-46,0,2.447,2,beach
03-47-47,0,2.352,2,beach
03-47-48,0,2.345,2,beach
03-47-49,0,2.362,2,beach
03-47-50,0,2.401,2,beach
03-47-51,0,2.388,2,beach
03-47-52,0,2.424,2,beach
03-47-53,0,2.380,2,beach
03-47-54,0,2.376,2,beach
03-47-55,0,2.466,2,beach
03-47-56,0,2.501,2,beach
03-47-57,0,2.513,2,beach
03-47-58,0,2.508,2,beach
03-47-59,0,2.489,2,beach
