Time,fms,HR,individual,simulation
04-45-28,1,110.030,3,walk
04-45-29,1,110.050,3,walk
04-45-30,1,110.100,3,walk
04-45-31,1,110.180,3,walk
04-45-32,1,110.280,3,walk
04-45-33,1,110.400,3,walk
04-45-34,1,110.520,3,walk
04-45-35,1,110.580,3,walk
04-45-36,1,110.630,3,walk
04-45-37,1,110.630,3,walk
04-45-38,1,110.570,3,walk
04-45-39,1,110.500,3,walk
04-45-40,1,110.420,3,walk
04-45-41,1,110.330,3,walk
04-45-42,1,110.270,3,walk
04-45-43,1,110.200,3,walk
04-45-44,1,110.080,3,walk
04-45-45,1,109.980,3,walk
04-45-46,1,109.880,3,walk
04-45-47,1,109.800,3,walk
04-45-48,1,109.720,3,walk
04-45-49,1,109.600,3,walk
04-45-50,1,109.430,3,walk
04-45-51,1,109.200,3,walk
04-45-52,1,108.950,3,walk
04-45-53,1,108.680,3,walk
04-45-54,1,108.420,3,walk
04-45-55,1,108.320,3,walk
04-45-56,1,108.220,3,walk
04-45-57,1,108.130,3,walk
