Time,fms,HR,individual,simulation
04-34-32,2,96.830,8,sea
04-34-33,2,96.650,8,sea
04-34-34,2,96.470,8,sea
04-34-35,2,96.300,8,sea
04-34-36,2,96.150,8,sea
04-34-37,2,96.020,8,sea
04-34-38,2,95.900,8,sea
04-34-39,2,95.800,8,sea
04-34-40,2,95.730,8,sea
04-34-41,2,95.680,8,sea
04-34-42,2,95.630,8,sea
04-34-43,2,95.600,8,sea
04-34-44,2,95.570,8,sea
04-34-45,2,95.520,8,sea
04-34-46,2,95.450,8,sea
04-34-47,2,95.380,8,sea
04-34-48,2,95.300,8,sea
04-34-49,2,95.230,8,sea
04-34-50,2,95.150,8,sea
04-34-51,2,95.070,8,sea
04-34-52,2,95.000,8,sea
04-34-53,2,94.930,8,sea
04-34-54,2,94.880,8,sea
04-34-55,2,94.850,8,sea
04-34-56,2,94.830,8,sea
04-34-57,2,94.800,8,sea
04-34-58,2,94.780,8,sea
04-34-59,2,94.770,8,sea
04-35-00,2,94.750,8,sea
04-35-01,2,94.750,8,sea
