Time,fms,EDA,individual,simulation
04-44-04,1,3.674,14,roller
04-44-05,1,3.863,14,roller
04-44-06,1,3.939,14,roller
04-44-07,1,3.845,14,roller
04-44-08,1,3.765,14,roller
04-44-09,1,3.721,14,roller
04-44-10,1,3.671,14,roller
04-44-11,1,3.615,14,roller
04-44-12,1,3.574,14,roller
04-44-13,1,3.552,14,roller
04-44-14,1,3.514,14,roller
04-44-15,1,3.382,14,roller
04-44-16,1,3.341,14,roller
04-44-17,1,3.332,14,roller
04-44-18,1,3.332,14,roller
04-44-19,1,3.307,14,roller
04-44-20,1,3.211,14,roller
04-44-21,1,3.125,14,roller
04-44-22,1,3.046,14,roller
04-44-23,1,2.906,14,roller
04-44-24,1,2.827,14,roller
04-44-25,1,2.811,14,roller
04-44-26,1,2.836,14,roller
04-44-27,1,2.935,14,roller
04-44-28,1,3.053,14,roller
04-44-29,1,3.137,14,roller
04-44-30,1,3.263,14,roller
04-44-31,1,3.301,14,roller
04-44-32,1,3.250,14,roller
04-44-33,1,3.148,14,roller
