Time,fms,HR,individual,simulation
12-32-33,4,72.470,12,roller
12-32-34,4,72.450,12,roller
12-32-35,4,72.420,12,roller
12-32-36,4,72.430,12,roller
12-32-37,4,72.470,12,roller
12-32-38,4,72.500,12,roller
12-32-39,4,72.520,12,roller
12-32-40,4,72.500,12,roller
12-32-41,4,72.500,12,roller
12-32-42,4,72.470,12,roller
12-32-43,4,72.400,12,roller
12-32-44,4,72.320,12,roller
12-32-45,4,72.230,12,roller
12-32-46,4,72.150,12,roller
12-32-47,4,72.130,12,roller
12-32-48,4,72.050,12,roller
12-32-49,4,71.970,12,roller
12-32-50,4,72.020,12,roller
12-32-51,4,72.070,12,roller
12-32-52,4,72.100,12,roller
12-32-53,4,72.120,12,roller
12-32-54,4,72.120,12,roller
12-32-55,4,72.080,12,roller
12-32-56,4,72.020,12,roller
12-32-57,4,72.020,12,roller
12-32-58,4,72.030,12,roller
12-32-59,4,72.030,12,roller
12-33-00,4,72.050,12,roller
12-33-01,4,72.050,12,roller
12-33-02,4,72.100,12,roller
