Time,fms,EDA,individual,simulation
12-36-47,0,1.291,7,room
12-36-48,0,1.291,7,room
12-36-49,0,1.283,7,room
12-36-50,0,1.270,7,room
12-36-51,0,1.260,7,room
12-36-52,0,1.248,7,room
12-36-53,0,1.234,7,room
12-36-54,0,1.268,7,room
12-36-55,0,1.434,7,room
12-36-56,0,1.479,7,room
12-36-57,0,1.422,7,room
12-36-58,0,1.355,7,room
12-36-59,0,1.351,7,room
12-37-00,0,1.422,7,room
12-37-01,0,1.436,7,room
12-37-02,0,1.412,7,room
12-37-03,0,1.434,7,room
12-37-04,0,1.417,7,room
12-37-05,0,1.360,7,room
12-37-06,0,1.307,7,room
12-37-07,0,1.275,7,room
12-37-08,0,1.254,7,room
12-37-09,0,1.257,7,room
12-37-10,0,1.269,7,room
12-37-11,0,1.254,7,room
12-37-12,0,1.267,7,room
12-37-13,0,1.309,7,room
12-37-14,0,1.295,7,room
12-37-15,0,1.257,7,room
12-37-16,0,1.231,7,room
