Time,fms,HR,individual,simulation
03-53-12,0,62.750,4,room
03-53-13,0,62.470,4,room
03-53-14,0,62.130,4,room
03-53-15,0,61.780,4,room
03-53-16,0,61.430,4,room
03-53-17,0,61.080,4,room
03-53-18,0,60.770,4,room
03-53-19,0,60.550,4,room
03-53-20,0,60.270,4,room
03-53-21,0,60.030,4,room
03-53-22,0,59.850,4,room
03-53-23,0,59.550,4,room
03-53-24,0,59.330,4,room
03-53-25,0,59.030,4,room
03-53-26,0,59.030,4,room
03-53-27,0,59.080,4,room
03-53-28,0,58.980,4,room
03-53-29,0,58.970,4,room
03-53-30,0,59.020,4,room
03-53-31,0,59.100,4,room
03-53-32,0,59.230,4,room
03-53-33,0,59.320,4,room
03-53-34,0,59.430,4,room
03-53-35,0,59.570,4,room
03-53-36,0,59.670,4,room
03-53-37,0,59.850,4,room
03-53-38,0,59.980,4,room
03-53-39,0,60.230,4,room
03-53-40,0,60.550,4,room
03-53-41,0,60.850,4,room
