Time,fms,HR,individual,simulation,CSS
12-23-20,0,75.8,12,room,Low
12-23-21,0,75.82,12,room,Low
12-23-22,0,75.82,12,room,Low
12-23-23,0,75.8,12,room,Low
12-23-24,0,75.8,12,room,Low
12-23-25,0,75.82,12,room,Low
12-23-26,0,75.83,12,room,Low
12-23-27,0,75.87,12,room,Low
12-23-28,0,75.9,12,room,Low
12-23-29,0,75.93,12,room,Low
12-23-30,0,75.97,12,room,Low
12-23-31,0,76.02,12,room,Low
12-23-32,0,76.03,12,room,Low
12-23-33,0,76.02,12,room,Low
12-23-34,0,76.0,12,room,Low
12-23-35,0,75.98,12,room,Low
12-23-36,0,76.0,12,room,Low
12-23-37,0,76.0,12,room,Low
12-23-38,0,76.03,12,room,Low
12-23-39,0,76.08,12,room,Low
12-23-40,0,76.13,12,room,Low
12-23-41,0,76.18,12,room,Low
12-23-42,0,76.22,12,room,Low
12-23-43,0,76.25,12,room,Low
12-23-44,0,76.27,12,room,Low
12-23-45,0,76.27,12,room,Low
12-23-46,0,76.25,12,room,Low
12-23-47,0,76.2,12,room,Low
12-23-48,0,76.2,12,room,Low
12-23-49,0,76.2,12,room,Low
