Time,fms,EDA,individual,simulation
04-41-43,3,0.413,3,walk
04-41-44,3,0.418,3,walk
04-41-45,3,0.433,3,walk
04-41-46,3,0.427,3,walk
04-41-47,3,0.422,3,walk
04-41-48,3,0.425,3,walk
04-41-49,3,0.422,3,walk
04-41-50,3,0.426,3,walk
04-41-51,3,0.421,3,walk
04-41-52,3,0.422,3,walk
04-41-53,3,0.417,3,walk
04-41-54,3,0.417,3,walk
04-41-55,3,0.415,3,walk
04-41-56,3,0.418,3,walk
04-41-57,3,0.419,3,walk
04-41-58,3,0.422,3,walk
04-41-59,3,0.423,3,walk
04-42-00,3,0.422,3,walk
04-42-01,3,0.421,3,walk
04-42-02,3,0.424,3,walk
04-42-03,3,0.423,3,walk
04-42-04,3,0.422,3,walk
04-42-05,3,0.423,3,walk
04-42-06,3,0.421,3,walk
04-42-07,3,0.424,3,walk
04-42-08,3,0.421,3,walk
04-42-09,3,0.424,3,walk
04-42-10,3,0.424,3,walk
04-42-11,3,0.417,3,walk
04-42-12,3,0.421,3,walk
