Time,fms,HR,individual,simulation
07-40-54,2.000,73.030,11,roller
07-40-55,2.000,73.020,11,roller
07-40-56,2.000,73.030,11,roller
07-40-57,2.000,73.030,11,roller
07-40-58,2.000,73.030,11,roller
07-40-59,2.000,73.020,11,roller
07-41-00,2.000,73.020,11,roller
07-41-01,2.000,73.000,11,roller
07-41-02,2.000,72.980,11,roller
07-41-03,2.000,72.950,11,roller
07-41-04,2.000,72.930,11,roller
07-41-05,2.000,72.900,11,roller
07-41-06,2.000,72.880,11,roller
07-41-07,2.000,72.870,11,roller
07-41-08,2.000,72.850,11,roller
07-41-09,2.000,72.830,11,roller
07-41-10,2.000,72.820,11,roller
07-41-11,2.000,72.780,11,roller
07-41-12,2.000,72.730,11,roller
07-41-13,2.000,72.700,11,roller
07-41-14,2.000,72.650,11,roller
07-41-15,2.000,72.580,11,roller
07-41-16,2.000,72.480,11,roller
07-41-17,2.000,72.380,11,roller
07-41-18,2.000,72.270,11,roller
07-41-19,2.000,72.150,11,roller
07-41-20,2.000,72.050,11,roller
07-41-21,2.000,71.950,11,roller
07-41-22,2.000,71.880,11,roller
07-41-23,2.000,71.850,11,roller
