Time,fms,HR,individual,simulation,CSS
03-47-30,0,77.85,2,beach,Low
03-47-31,0,77.7,2,beach,Low
03-47-32,0,77.53,2,beach,Low
03-47-33,0,77.33,2,beach,Low
03-47-34,0,77.15,2,beach,Low
03-47-35,0,77.02,2,beach,Low
03-47-36,0,76.88,2,beach,Low
03-47-37,0,76.77,2,beach,Low
03-47-38,0,76.68,2,beach,Low
03-47-39,0,76.63,2,beach,Low
03-47-40,0,76.58,2,beach,Low
03-47-41,0,76.6,2,beach,Low
03-47-42,0,76.53,2,beach,Low
03-47-43,0,76.42,2,beach,Low
03-47-44,0,76.28,2,beach,Low
03-47-45,0,76.07,2,beach,Low
03-47-46,0,75.82,2,beach,Low
03-47-47,0,75.73,2,beach,Low
03-47-48,0,75.58,2,beach,Low
03-47-49,0,75.52,2,beach,Low
03-47-50,0,75.5,2,beach,Low
03-47-51,0,75.47,2,beach,Low
03-47-52,0,75.45,2,beach,Low
03-47-53,0,75.45,2,beach,Low
03-47-54,0,75.48,2,beach,Low
03-47-55,0,75.4,2,beach,Low
03-47-56,0,75.32,2,beach,Low
03-47-57,0,75.17,2,beach,Low
03-47-58,0,75.0,2,beach,Low
03-47-59,0,74.85,2,beach,Low
