Time,fms,HR,individual,simulation,CSS
03-49-06,0,84.73,2,beach,Low
03-49-07,0,84.78,2,beach,Low
03-49-08,0,84.83,2,beach,Low
03-49-09,0,84.9,2,beach,Low
03-49-10,0,85.0,2,beach,Low
03-49-11,0,85.07,2,beach,Low
03-49-12,0,85.13,2,beach,Low
03-49-13,0,85.2,2,beach,Low
03-49-14,0,85.23,2,beach,Low
03-49-15,0,85.3,2,beach,Low
03-49-16,0,85.35,2,beach,Low
03-49-17,0,85.45,2,beach,Low
03-49-18,0,85.57,2,beach,Low
03-49-19,0,85.7,2,beach,Low
03-49-20,0,85.85,2,beach,Low
03-49-21,0,86.02,2,beach,Low
03-49-22,0,86.2,2,beach,Low
03-49-23,0,86.37,2,beach,Low
03-49-24,0,86.52,2,beach,Low
03-49-25,0,86.67,2,beach,Low
03-49-26,0,86.85,2,beach,Low
03-49-27,0,86.97,2,beach,Low
03-49-28,0,87.03,2,beach,Low
03-49-29,0,87.07,2,beach,Low
03-49-30,0,87.08,2,beach,Low
03-49-31,0,87.07,2,beach,Low
03-49-32,0,87.05,2,beach,Low
03-49-33,0,87.05,2,beach,Low
03-49-34,0,87.07,2,beach,Low
03-49-35,0,87.07,2,beach,Low
