Time,fms,EDA,individual,simulation
04-17-42,6,0.328,3,roller
04-17-43,6,0.323,3,roller
04-17-44,6,0.323,3,roller
04-17-45,6,0.324,3,roller
04-17-46,6,0.324,3,roller
04-17-47,6,0.320,3,roller
04-17-48,6,0.323,3,roller
04-17-49,6,0.329,3,roller
04-17-50,6,0.356,3,roller
04-17-51,6,0.392,3,roller
04-17-52,6,0.389,3,roller
04-17-53,6,0.373,3,roller
04-17-54,6,0.370,3,roller
04-17-55,6,0.379,3,roller
04-17-56,6,0.373,3,roller
04-17-57,6,0.365,3,roller
04-17-58,6,0.377,3,roller
04-17-59,6,0.398,3,roller
04-18-00,6,0.411,3,roller
04-18-01,6,0.406,3,roller
04-18-02,6,0.402,3,roller
04-18-03,6,0.401,3,roller
04-18-04,6,0.402,3,roller
04-18-05,6,0.404,3,roller
04-18-06,6,0.409,3,roller
04-18-07,6,0.412,3,roller
04-18-08,6,0.419,3,roller
04-18-09,6,0.422,3,roller
04-18-10,6,0.415,3,roller
04-18-11,6,0.414,3,roller
