Time,fms,EDA,individual,simulation
04-50-21,0,2.335,14,walk
04-50-22,0,2.327,14,walk
04-50-23,0,2.332,14,walk
04-50-24,0,2.332,14,walk
04-50-25,0,2.344,14,walk
04-50-26,0,2.311,14,walk
04-50-27,0,2.210,14,walk
04-50-28,0,2.195,14,walk
04-50-29,0,2.246,14,walk
04-50-30,0,2.299,14,walk
04-50-31,0,2.311,14,walk
04-50-32,0,2.289,14,walk
04-50-33,0,2.269,14,walk
04-50-34,0,2.244,14,walk
04-50-35,0,2.236,14,walk
04-50-36,0,2.221,14,walk
04-50-37,0,2.214,14,walk
04-50-38,0,2.189,14,walk
04-50-39,0,2.169,14,walk
04-50-40,0,2.161,14,walk
04-50-41,0,2.157,14,walk
04-50-42,0,2.149,14,walk
04-50-43,0,2.134,14,walk
04-50-44,0,2.115,14,walk
04-50-45,0,2.086,14,walk
04-50-46,0,2.089,14,walk
04-50-47,0,2.097,14,walk
04-50-48,0,2.089,14,walk
04-50-49,0,2.078,14,walk
04-50-50,0,2.065,14,walk
