Time,fms,EDA,individual,simulation
12-48-01,0,0.833,7,walk
12-48-02,0,0.800,7,walk
12-48-03,0,0.767,7,walk
12-48-04,0,0.755,7,walk
12-48-05,0,0.752,7,walk
12-48-06,0,0.758,7,walk
12-48-07,0,0.765,7,walk
12-48-08,0,0.756,7,walk
12-48-09,0,0.767,7,walk
12-48-10,0,0.763,7,walk
12-48-11,0,0.743,7,walk
12-48-12,0,0.754,7,walk
12-48-13,0,0.817,7,walk
12-48-14,0,0.846,7,walk
12-48-15,0,0.853,7,walk
12-48-16,0,0.905,7,walk
12-48-17,0,0.972,7,walk
12-48-18,0,0.973,7,walk
12-48-19,0,0.926,7,walk
12-48-20,0,0.878,7,walk
12-48-21,0,0.899,7,walk
12-48-22,0,0.963,7,walk
12-48-23,0,0.987,7,walk
12-48-24,0,0.973,7,walk
12-48-25,0,0.937,7,walk
12-48-26,0,0.946,7,walk
12-48-27,0,0.967,7,walk
12-48-28,0,0.953,7,walk
12-48-29,0,0.945,7,walk
12-48-30,0,0.941,7,walk
