Time,fms,EDA,individual,simulation
11-59-34,1,2.666,9,roller
11-59-35,1,2.662,9,roller
11-59-36,1,2.659,9,roller
11-59-37,1,2.657,9,roller
11-59-38,1,2.655,9,roller
11-59-39,1,2.651,9,roller
11-59-40,1,2.647,9,roller
11-59-41,1,2.645,9,roller
11-59-42,1,2.646,9,roller
11-59-43,1,2.646,9,roller
11-59-44,1,2.641,9,roller
11-59-45,1,2.639,9,roller
11-59-46,1,2.640,9,roller
11-59-47,1,2.637,9,roller
11-59-48,1,2.633,9,roller
11-59-49,1,2.632,9,roller
11-59-50,1,2.628,9,roller
11-59-51,1,2.626,9,roller
11-59-52,1,2.625,9,roller
11-59-53,1,2.623,9,roller
11-59-54,1,2.622,9,roller
11-59-55,1,2.620,9,roller
11-59-56,1,2.617,9,roller
11-59-57,1,2.615,9,roller
11-59-58,1,2.613,9,roller
11-59-59,1,2.609,9,roller
12-00-00,1,2.608,9,roller
12-00-01,1,2.605,9,roller
12-00-02,1,2.606,9,roller
12-00-03,1,2.604,9,roller
