Time,fms,EDA,individual,simulation,CSS
07-58-50,0,0.494,11,beach,Low
07-58-51,0,0.497,11,beach,Low
07-58-52,0,0.492,11,beach,Low
07-58-53,0,0.499,11,beach,Low
07-58-54,0,0.5,11,beach,Low
07-58-55,0,0.501,11,beach,Low
07-58-56,0,0.498,11,beach,Low
07-58-57,0,0.494,11,beach,Low
07-58-58,0,0.497,11,beach,Low
07-58-59,0,0.491,11,beach,Low
07-59-00,0,0.495,11,beach,Low
07-59-01,0,0.491,11,beach,Low
07-59-02,0,0.492,11,beach,Low
07-59-03,0,0.494,11,beach,Low
07-59-04,0,0.49,11,beach,Low
07-59-05,0,0.494,11,beach,Low
07-59-06,0,0.492,11,beach,Low
07-59-07,0,0.491,11,beach,Low
07-59-08,0,0.49,11,beach,Low
07-59-09,0,0.489,11,beach,Low
07-59-10,0,0.491,11,beach,Low
07-59-11,0,0.489,11,beach,Low
07-59-12,0,0.493,11,beach,Low
07-59-13,0,0.49,11,beach,Low
07-59-14,0,0.49,11,beach,Low
07-59-15,0,0.488,11,beach,Low
07-59-16,0,0.487,11,beach,Low
07-59-17,0,0.489,11,beach,Low
07-59-18,0,0.49,11,beach,Low
07-59-19,0,0.488,11,beach,Low
