Time,fms,EDA,individual,simulation,CSS
08-05-14,0,0.49,11,beach,Low
08-05-15,0,0.491,11,beach,Low
08-05-16,0,0.487,11,beach,Low
08-05-17,0,0.488,11,beach,Low
08-05-18,0,0.487,11,beach,Low
08-05-19,0,0.49,11,beach,Low
08-05-20,0,0.485,11,beach,Low
08-05-21,0,0.486,11,beach,Low
08-05-22,0,0.482,11,beach,Low
08-05-23,0,0.483,11,beach,Low
08-05-24,0,0.486,11,beach,Low
08-05-25,0,0.486,11,beach,Low
08-05-26,0,0.488,11,beach,Low
08-05-27,0,0.485,11,beach,Low
08-05-28,0,0.486,11,beach,Low
08-05-29,0,0.485,11,beach,Low
08-05-30,0,0.489,11,beach,Low
08-05-31,0,0.485,11,beach,Low
08-05-32,0,0.487,11,beach,Low
08-05-33,0,0.484,11,beach,Low
08-05-34,0,0.484,11,beach,Low
08-05-35,0,0.483,11,beach,Low
08-05-36,0,0.486,11,beach,Low
08-05-37,0,0.485,11,beach,Low
08-05-38,0,0.487,11,beach,Low
08-05-39,0,0.483,11,beach,Low
08-05-40,0,0.487,11,beach,Low
08-05-41,0,0.485,11,beach,Low
08-05-42,0,0.482,11,beach,Low
08-05-43,0,0.484,11,beach,Low
