Time,fms,EDA,individual,simulation,CSS
07-59-22,1,0.488,11,beach,Mid
07-59-23,1,0.485,11,beach,Mid
07-59-24,1,0.492,11,beach,Mid
07-59-25,1,0.487,11,beach,Mid
07-59-26,1,0.489,11,beach,Mid
07-59-27,1,0.496,11,beach,Mid
07-59-28,1,0.491,11,beach,Mid
07-59-29,1,0.488,11,beach,Mid
07-59-30,1,0.489,11,beach,Mid
07-59-31,1,0.489,11,beach,Mid
07-59-32,1,0.494,11,beach,Mid
07-59-33,1,0.488,11,beach,Mid
07-59-34,1,0.489,11,beach,Mid
07-59-35,1,0.485,11,beach,Mid
07-59-36,1,0.49,11,beach,Mid
07-59-37,1,0.485,11,beach,Mid
07-59-38,1,0.489,11,beach,Mid
07-59-39,1,0.488,11,beach,Mid
07-59-40,1,0.487,11,beach,Mid
07-59-41,1,0.488,11,beach,Mid
07-59-42,1,0.487,11,beach,Mid
07-59-43,1,0.488,11,beach,Mid
07-59-44,1,0.484,11,beach,Mid
07-59-45,1,0.487,11,beach,Mid
07-59-46,1,0.482,11,beach,Mid
07-59-47,1,0.486,11,beach,Mid
07-59-48,1,0.483,11,beach,Mid
07-59-49,1,0.483,11,beach,Mid
07-59-50,1,0.482,11,beach,Mid
07-59-51,1,0.484,11,beach,Mid
