Time,fms,EDA,individual,simulation,CSS
08-04-10,0,0.507,11,beach,Low
08-04-11,0,0.502,11,beach,Low
08-04-12,0,0.5,11,beach,Low
08-04-13,0,0.503,11,beach,Low
08-04-14,0,0.497,11,beach,Low
08-04-15,0,0.502,11,beach,Low
08-04-16,0,0.501,11,beach,Low
08-04-17,0,0.501,11,beach,Low
08-04-18,0,0.5,11,beach,Low
08-04-19,0,0.497,11,beach,Low
08-04-20,0,0.501,11,beach,Low
08-04-21,0,0.499,11,beach,Low
08-04-22,0,0.5,11,beach,Low
08-04-23,0,0.498,11,beach,Low
08-04-24,0,0.5,11,beach,Low
08-04-25,0,0.497,11,beach,Low
08-04-26,0,0.499,11,beach,Low
08-04-27,0,0.498,11,beach,Low
08-04-28,0,0.496,11,beach,Low
08-04-29,0,0.498,11,beach,Low
08-04-30,0,0.497,11,beach,Low
08-04-31,0,0.498,11,beach,Low
08-04-32,0,0.496,11,beach,Low
08-04-33,0,0.498,11,beach,Low
08-04-34,0,0.495,11,beach,Low
08-04-35,0,0.497,11,beach,Low
08-04-36,0,0.495,11,beach,Low
08-04-37,0,0.495,11,beach,Low
08-04-38,0,0.494,11,beach,Low
08-04-39,0,0.497,11,beach,Low
