Time,fms,EDA,individual,simulation,CSS
08-02-02,1,0.528,11,beach,Mid
08-02-03,1,0.529,11,beach,Mid
08-02-04,1,0.528,11,beach,Mid
08-02-05,1,0.53,11,beach,Mid
08-02-06,1,0.527,11,beach,Mid
08-02-07,1,0.529,11,beach,Mid
08-02-08,1,0.528,11,beach,Mid
08-02-09,1,0.528,11,beach,Mid
08-02-10,1,0.529,11,beach,Mid
08-02-11,1,0.528,11,beach,Mid
08-02-12,1,0.527,11,beach,Mid
08-02-13,1,0.525,11,beach,Mid
08-02-14,1,0.524,11,beach,Mid
08-02-15,1,0.526,11,beach,Mid
08-02-16,1,0.524,11,beach,Mid
08-02-17,1,0.527,11,beach,Mid
08-02-18,1,0.523,11,beach,Mid
08-02-19,1,0.527,11,beach,Mid
08-02-20,1,0.523,11,beach,Mid
08-02-21,1,0.524,11,beach,Mid
08-02-22,1,0.522,11,beach,Mid
08-02-23,1,0.522,11,beach,Mid
08-02-24,1,0.524,11,beach,Mid
08-02-25,1,0.521,11,beach,Mid
08-02-26,1,0.521,11,beach,Mid
08-02-27,1,0.518,11,beach,Mid
08-02-28,1,0.522,11,beach,Mid
08-02-29,1,0.522,11,beach,Mid
08-02-30,1,0.52,11,beach,Mid
08-02-31,1,0.521,11,beach,Mid
