Time,fms,EDA,individual,simulation
04-56-56,2,0.413,3,sea
04-56-57,2,0.412,3,sea
04-56-58,2,0.411,3,sea
04-56-59,2,0.410,3,sea
04-57-00,2,0.407,3,sea
04-57-01,2,0.406,3,sea
04-57-02,2,0.406,3,sea
04-57-03,2,0.404,3,sea
04-57-04,2,0.405,3,sea
04-57-05,2,0.403,3,sea
04-57-06,2,0.404,3,sea
04-57-07,2,0.405,3,sea
04-57-08,2,0.401,3,sea
04-57-09,2,0.402,3,sea
04-57-10,2,0.399,3,sea
04-57-11,2,0.400,3,sea
04-57-12,2,0.396,3,sea
04-57-13,2,0.397,3,sea
04-57-14,2,0.396,3,sea
04-57-15,2,0.394,3,sea
04-57-16,2,0.394,3,sea
04-57-17,2,0.394,3,sea
04-57-18,2,0.397,3,sea
04-57-19,2,0.393,3,sea
04-57-20,2,0.392,3,sea
04-57-21,2,0.394,3,sea
04-57-22,2,0.390,3,sea
04-57-23,2,0.389,3,sea
04-57-24,2,0.389,3,sea
04-57-25,2,0.385,3,sea
