Time,fms,EDA,individual,simulation
04-55-52,2,0.476,3,sea
04-55-53,2,0.470,3,sea
04-55-54,2,0.470,3,sea
04-55-55,2,0.467,3,sea
04-55-56,2,0.465,3,sea
04-55-57,2,0.466,3,sea
04-55-58,2,0.463,3,sea
04-55-59,2,0.462,3,sea
04-56-00,2,0.460,3,sea
04-56-01,2,0.458,3,sea
04-56-02,2,0.458,3,sea
04-56-03,2,0.454,3,sea
04-56-04,2,0.456,3,sea
04-56-05,2,0.453,3,sea
04-56-06,2,0.452,3,sea
04-56-07,2,0.451,3,sea
04-56-08,2,0.448,3,sea
04-56-09,2,0.450,3,sea
04-56-10,2,0.448,3,sea
04-56-11,2,0.445,3,sea
04-56-12,2,0.446,3,sea
04-56-13,2,0.442,3,sea
04-56-14,2,0.444,3,sea
04-56-15,2,0.441,3,sea
04-56-16,2,0.442,3,sea
04-56-17,2,0.440,3,sea
04-56-18,2,0.440,3,sea
04-56-19,2,0.438,3,sea
04-56-20,2,0.439,3,sea
04-56-21,2,0.440,3,sea
