Time,fms,HR,individual,simulation
04-02-56,0,94.230,2,walk
04-02-57,0,94.230,2,walk
04-02-58,0,94.220,2,walk
04-02-59,0,94.230,2,walk
04-03-00,0,94.230,2,walk
04-03-01,0,94.250,2,walk
04-03-02,0,94.250,2,walk
04-03-03,0,94.230,2,walk
04-03-04,0,94.220,2,walk
04-03-05,0,94.170,2,walk
04-03-06,0,94.100,2,walk
04-03-07,0,94.030,2,walk
04-03-08,0,93.930,2,walk
04-03-09,0,93.800,2,walk
04-03-10,0,93.650,2,walk
04-03-11,0,93.500,2,walk
04-03-12,0,93.350,2,walk
04-03-13,0,93.220,2,walk
04-03-14,0,93.070,2,walk
04-03-15,0,92.920,2,walk
04-03-16,0,92.730,2,walk
04-03-17,0,92.580,2,walk
04-03-18,0,92.470,2,walk
04-03-19,0,92.370,2,walk
04-03-20,0,92.300,2,walk
04-03-21,0,92.220,2,walk
04-03-22,0,92.100,2,walk
04-03-23,0,91.930,2,walk
04-03-24,0,91.730,2,walk
04-03-25,0,91.450,2,walk
