Time,fms,HR,individual,simulation
04-11-29,2,75.930,4,sea
04-11-30,2,75.780,4,sea
04-11-31,2,75.630,4,sea
04-11-32,2,75.480,4,sea
04-11-33,2,75.300,4,sea
04-11-34,2,75.200,4,sea
04-11-35,2,75.120,4,sea
04-11-36,2,75.120,4,sea
04-11-37,2,75.170,4,sea
04-11-38,2,75.230,4,sea
04-11-39,2,75.300,4,sea
04-11-40,2,75.370,4,sea
04-11-41,2,75.420,4,sea
04-11-42,2,75.450,4,sea
04-11-43,2,75.470,4,sea
04-11-44,2,75.470,4,sea
04-11-45,2,75.470,4,sea
04-11-46,2,75.450,4,sea
04-11-47,2,75.430,4,sea
04-11-48,2,75.420,4,sea
04-11-49,2,75.400,4,sea
04-11-50,2,75.400,4,sea
04-11-51,2,75.400,4,sea
04-11-52,2,75.400,4,sea
04-11-53,2,75.420,4,sea
04-11-54,2,75.430,4,sea
04-11-55,2,75.470,4,sea
04-11-56,2,75.550,4,sea
04-11-57,2,75.620,4,sea
04-11-58,2,75.680,4,sea
