Time,fms,HR,individual,simulation,CSS
04-25-02,2,72.2,4,roller,High
04-25-03,2,72.3,4,roller,High
04-25-04,2,72.4,4,roller,High
04-25-05,2,72.48,4,roller,High
04-25-06,2,72.58,4,roller,High
04-25-07,2,72.7,4,roller,High
04-25-08,2,72.85,4,roller,High
04-25-09,2,73.03,4,roller,High
04-25-10,2,73.28,4,roller,High
04-25-11,2,73.45,4,roller,High
04-25-12,2,73.63,4,roller,High
04-25-13,2,73.8,4,roller,High
04-25-14,2,73.93,4,roller,High
04-25-15,2,74.05,4,roller,High
04-25-16,2,74.18,4,roller,High
04-25-17,2,74.32,4,roller,High
04-25-18,2,74.47,4,roller,High
04-25-19,2,74.6,4,roller,High
04-25-20,2,74.77,4,roller,High
04-25-21,2,74.88,4,roller,High
04-25-22,2,75.07,4,roller,High
04-25-23,2,75.18,4,roller,High
04-25-24,2,75.3,4,roller,High
04-25-25,2,75.4,4,roller,High
04-25-26,2,75.33,4,roller,High
04-25-27,2,75.28,4,roller,High
04-25-28,2,75.28,4,roller,High
04-25-29,2,75.33,4,roller,High
04-25-30,2,75.18,4,roller,High
04-25-31,2,75.05,4,roller,High
