Time,fms,HR,individual,simulation,CSS
04-25-34,3,74.75,4,roller,High
04-25-35,3,74.67,4,roller,High
04-25-36,3,74.6,4,roller,High
04-25-37,3,74.6,4,roller,High
04-25-38,3,74.63,4,roller,High
04-25-39,3,74.68,4,roller,High
04-25-40,3,74.72,4,roller,High
04-25-41,3,74.78,4,roller,High
04-25-42,3,74.9,4,roller,High
04-25-43,3,75.03,4,roller,High
04-25-44,3,75.17,4,roller,High
04-25-45,3,75.25,4,roller,High
04-25-46,3,75.3,4,roller,High
04-25-47,3,75.32,4,roller,High
04-25-48,3,75.3,4,roller,High
04-25-49,3,75.28,4,roller,High
04-25-50,3,75.23,4,roller,High
04-25-51,3,75.17,4,roller,High
04-25-52,3,75.1,4,roller,High
04-25-53,3,75.03,4,roller,High
04-25-54,3,74.97,4,roller,High
04-25-55,3,74.92,4,roller,High
04-25-56,3,74.88,4,roller,High
04-25-57,3,74.85,4,roller,High
04-25-58,3,74.83,4,roller,High
04-25-59,3,74.82,4,roller,High
04-26-00,3,74.8,4,roller,High
04-26-01,3,74.78,4,roller,High
04-26-02,3,74.78,4,roller,High
04-26-03,3,74.78,4,roller,High
