Time,fms,HR,individual,simulation
12-41-17,0,83.880,1,sea
12-41-18,0,83.820,1,sea
12-41-19,0,83.750,1,sea
12-41-20,0,83.680,1,sea
12-41-21,0,83.620,1,sea
12-41-22,0,83.580,1,sea
12-41-23,0,83.570,1,sea
12-41-24,0,83.530,1,sea
12-41-25,0,83.500,1,sea
12-41-26,0,83.480,1,sea
12-41-27,0,83.450,1,sea
12-41-28,0,83.430,1,sea
12-41-29,0,83.400,1,sea
12-41-30,0,83.380,1,sea
12-41-31,0,83.370,1,sea
12-41-32,0,83.350,1,sea
12-41-33,0,83.330,1,sea
12-41-34,0,83.320,1,sea
12-41-35,0,83.300,1,sea
12-41-36,0,83.320,1,sea
12-41-37,0,83.320,1,sea
12-41-38,0,83.320,1,sea
12-41-39,0,83.320,1,sea
12-41-40,0,83.320,1,sea
12-41-41,0,83.320,1,sea
12-41-42,0,83.320,1,sea
12-41-43,0,83.300,1,sea
12-41-44,0,83.300,1,sea
12-41-45,0,83.280,1,sea
12-41-46,0,83.280,1,sea
