Time,fms,HR,individual,simulation
11-45-36,0,109.920,1,room
11-45-37,0,109.980,1,room
11-45-38,0,110.070,1,room
11-45-39,0,110.150,1,room
11-45-40,0,110.200,1,room
11-45-41,0,110.230,1,room
11-45-42,0,110.250,1,room
11-45-43,0,110.270,1,room
11-45-44,0,110.270,1,room
11-45-45,0,110.270,1,room
11-45-46,0,110.270,1,room
11-45-47,0,110.250,1,room
11-45-48,0,110.220,1,room
11-45-49,0,110.150,1,room
11-45-50,0,110.080,1,room
11-45-51,0,109.980,1,room
11-45-52,0,109.880,1,room
11-45-53,0,109.720,1,room
11-45-54,0,109.550,1,room
11-45-55,0,109.430,1,room
11-45-56,0,109.300,1,room
11-45-57,0,109.150,1,room
11-45-58,0,109.000,1,room
11-45-59,0,108.870,1,room
11-46-00,0,108.650,1,room
11-46-01,0,108.480,1,room
11-46-02,0,108.320,1,room
11-46-03,0,108.150,1,room
11-46-04,0,107.970,1,room
11-46-05,0,107.770,1,room
